Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,QualifyingPosition,Year,EventName,WetSession
0 days 00:17:51.468000,M ERICSSON,9,0 days 00:02:12.085000,7.0,1.0,,,0 days 00:00:49.294000,0 days 00:00:56.411000,0 days 00:00:26.380000,0 days 00:16:28.677000,0 days 00:17:25.088000,0 days 00:17:51.468000,152.0,184.0,323.0,301.0,False,ULTRASOFT,5.0,True,Sauber,0 days 00:15:39.383000,2018-04-28 13:11:40.365,1,,False,,False,True,18.0,2018,Azerbaijan Grand Prix,False
0 days 00:20:12.678000,M ERICSSON,9,0 days 00:02:21.210000,8.0,1.0,,,0 days 00:01:01.797000,0 days 00:00:51.586000,0 days 00:00:27.827000,0 days 00:18:53.265000,0 days 00:19:44.851000,0 days 00:20:12.678000,181.0,106.0,324.0,304.0,False,ULTRASOFT,6.0,True,Sauber,0 days 00:17:51.468000,2018-04-28 13:13:52.450,12,,False,,False,True,18.0,2018,Azerbaijan Grand Prix,False
0 days 00:22:03.397000,M ERICSSON,9,0 days 00:01:50.719000,9.0,1.0,,,0 days 00:00:36.679000,0 days 00:00:47.711000,0 days 00:00:26.329000,0 days 00:20:49.357000,0 days 00:21:37.068000,0 days 00:22:03.397000,204.0,191.0,299.0,307.0,False,ULTRASOFT,7.0,True,Sauber,0 days 00:20:12.678000,2018-04-28 13:16:13.660,12,,False,,False,True,18.0,2018,Azerbaijan Grand Prix,False
0 days 00:24:28.615000,M ERICSSON,9,0 days 00:02:25.218000,10.0,1.0,,0 days 00:24:27.310000,0 days 00:00:48.824000,0 days 00:00:57.187000,0 days 00:00:39.207000,0 days 00:22:52.221000,0 days 00:23:49.408000,0 days 00:24:28.615000,156.0,170.0,,273.0,False,ULTRASOFT,8.0,True,Sauber,0 days 00:22:03.397000,2018-04-28 13:18:04.379,1,,False,,False,False,18.0,2018,Azerbaijan Grand Prix,False
0 days 00:06:33.132000,B HARTLEY,28,,1.0,,0 days 00:04:37.190000,,,0 days 00:00:50.039000,0 days 00:00:27.904000,,0 days 00:06:05.232000,0 days 00:06:44.664000,187.0,114.0,325.0,298.0,False,nan,,True,Toro Rosso,0 days 00:04:37.190000,2018-04-28 13:00:38.172,,,False,,False,False,19.0,2018,Azerbaijan Grand Prix,False
0 days 00:08:30.486000,B HARTLEY,28,0 days 00:01:57.354000,2.0,1.0,,,0 days 00:00:41.062000,0 days 00:00:48.331000,0 days 00:00:27.961000,0 days 00:07:14.194000,0 days 00:08:02.525000,0 days 00:08:30.486000,173.0,152.0,310.0,299.0,True,ULTRASOFT,1.0,True,Toro Rosso,0 days 00:06:33.132000,2018-04-28 13:02:34.114,12,,False,,False,True,19.0,2018,Azerbaijan Grand Prix,False
0 days 00:10:35.129000,B HARTLEY,28,0 days 00:02:04.643000,3.0,1.0,,0 days 00:10:33.764000,0 days 00:00:42.273000,0 days 00:00:47.863000,0 days 00:00:34.507000,0 days 00:09:12.759000,0 days 00:10:00.622000,0 days 00:10:35.129000,174.0,181.0,,278.0,False,ULTRASOFT,2.0,True,Toro Rosso,0 days 00:08:30.486000,2018-04-28 13:04:31.468,21,,False,,False,False,19.0,2018,Azerbaijan Grand Prix,False
0 days 00:17:54.996000,B HARTLEY,28,,4.0,2.0,0 days 00:15:47.364000,,,0 days 00:00:59.833000,0 days 00:00:27.892000,,0 days 00:17:27.104000,0 days 00:17:56.164000,183.0,150.0,324.0,300.0,False,ULTRASOFT,1.0,True,Toro Rosso,0 days 00:10:35.129000,2018-04-28 13:06:36.111,12,,False,,False,False,19.0,2018,Azerbaijan Grand Prix,False
0 days 00:20:57.471000,B HARTLEY,28,,5.0,2.0,,0 days 00:20:55.525000,0 days 00:00:36.741000,0 days 00:00:54.977000,0 days 00:01:30.748000,0 days 00:18:31.746000,0 days 00:19:26.725000,0 days 00:20:57.566000,218.0,69.0,,84.0,False,ULTRASOFT,2.0,True,Toro Rosso,0 days 00:17:54.996000,2018-04-28 13:13:55.978,12,,False,,False,False,19.0,2018,Azerbaijan Grand Prix,False
0 days 00:06:11.823000,R GROSJEAN,8,,1.0,,0 days 00:04:11.402000,,,0 days 00:00:55.084000,0 days 00:00:27.562000,,0 days 00:05:44.261000,0 days 00:06:11.902000,169.0,129.0,323.0,299.0,False,nan,,True,Haas F1 Team,0 days 00:04:11.402000,2018-04-28 13:00:12.384,,,False,,False,False,20.0,2018,Azerbaijan Grand Prix,False
0 days 00:27:18.445000,R GROSJEAN,8,,2.0,1.0,,0 days 00:27:18.445000,,,,,,,,,,299.0,False,ULTRASOFT,1.0,True,Haas F1 Team,0 days 00:06:11.823000,2018-04-28 13:02:12.805,12,,False,,False,False,20.0,2018,Azerbaijan Grand Prix,False
0 days 00:09:24.183000,L HAMILTON,44,,1.0,1.0,0 days 00:07:43.928000,,,0 days 00:00:34.009000,0 days 00:00:40.153000,,0 days 00:08:44.103000,0 days 00:09:24.280000,232.0,213.0,285.0,223.0,False,SUPERSOFT,1.0,True,Mercedes,0 days 00:07:43.928000,2018-05-12 13:03:50.970,,,False,,False,False,1.0,2018,Spanish Grand Prix,True
0 days 00:10:41.816000,L HAMILTON,44,0 days 00:01:17.633000,2.0,1.0,,,0 days 00:00:21.989000,0 days 00:00:28.886000,0 days 00:00:26.758000,0 days 00:09:46.172000,0 days 00:10:15.058000,0 days 00:10:41.816000,287.0,303.0,285.0,315.0,True,SUPERSOFT,2.0,True,Mercedes,0 days 00:09:24.183000,2018-05-12 13:05:31.225,,,False,,False,False,1.0,2018,Spanish Grand Prix,True
0 days 00:12:46.503000,L HAMILTON,44,0 days 00:02:04.687000,3.0,1.0,,0 days 00:12:43.678000,0 days 00:00:34.024000,0 days 00:00:46.078000,0 days 00:00:44.585000,0 days 00:11:15.840000,0 days 00:12:01.918000,0 days 00:12:46.503000,127.0,113.0,,231.0,False,SUPERSOFT,3.0,True,Mercedes,0 days 00:10:41.816000,2018-05-12 13:06:48.858,,,False,,False,False,1.0,2018,Spanish Grand Prix,True
0 days 00:31:02.738000,L HAMILTON,44,,4.0,2.0,0 days 00:29:37.224000,,,0 days 00:00:32.114000,0 days 00:00:28.314000,,0 days 00:30:34.424000,0 days 00:31:02.780000,237.0,235.0,286.0,248.0,False,SOFT,1.0,True,Mercedes,0 days 00:12:46.503000,2018-05-12 13:08:53.545,21,,False,,False,False,1.0,2018,Spanish Grand Prix,True
0 days 00:32:19.904000,L HAMILTON,44,0 days 00:01:17.166000,5.0,2.0,,,0 days 00:00:21.799000,0 days 00:00:28.625000,0 days 00:00:26.742000,0 days 00:31:24.537000,0 days 00:31:53.162000,0 days 00:32:19.904000,292.0,305.0,288.0,316.0,True,SOFT,2.0,True,Mercedes,0 days 00:31:02.738000,2018-05-12 13:27:09.780,1,,False,,False,True,1.0,2018,Spanish Grand Prix,True
0 days 00:33:58.582000,L HAMILTON,44,0 days 00:01:38.678000,6.0,2.0,,0 days 00:33:55.995000,0 days 00:00:28.285000,0 days 00:00:35.709000,0 days 00:00:34.684000,0 days 00:32:48.189000,0 days 00:33:23.898000,0 days 00:33:58.582000,212.0,193.0,,278.0,False,SOFT,3.0,True,Mercedes,0 days 00:32:19.904000,2018-05-12 13:28:26.946,1,,False,,False,False,1.0,2018,Spanish Grand Prix,True
0 days 00:39:27.500000,L HAMILTON,44,,7.0,3.0,0 days 00:38:04.265000,,,0 days 00:00:30.913000,0 days 00:00:29.263000,,0 days 00:38:58.237000,0 days 00:39:27.553000,273.0,235.0,285.0,249.0,False,SUPERSOFT,4.0,False,Mercedes,0 days 00:33:58.582000,2018-05-12 13:30:05.624,1,,False,,False,False,1.0,2018,Spanish Grand Prix,True
0 days 00:40:45.970000,L HAMILTON,44,0 days 00:01:18.470000,8.0,3.0,,,0 days 00:00:21.897000,0 days 00:00:28.639000,0 days 00:00:27.934000,0 days 00:39:49.397000,0 days 00:40:18.036000,0 days 00:40:45.970000,290.0,304.0,243.0,313.0,False,SUPERSOFT,5.0,False,Mercedes,0 days 00:39:27.500000,2018-05-12 13:35:34.542,1,,False,,False,True,1.0,2018,Spanish Grand Prix,True
0 days 00:42:13.877000,L HAMILTON,44,0 days 00:01:27.907000,9.0,3.0,,,0 days 00:00:25.197000,0 days 00:00:33.163000,0 days 00:00:29.547000,0 days 00:41:11.167000,0 days 00:41:44.330000,0 days 00:42:13.877000,223.0,261.0,285.0,275.0,False,SUPERSOFT,6.0,False,Mercedes,0 days 00:40:45.970000,2018-05-12 13:36:53.012,1,,False,,False,True,1.0,2018,Spanish Grand Prix,True
0 days 00:44:08.845000,L HAMILTON,44,0 days 00:01:54.968000,10.0,3.0,,0 days 00:43:34.979000,0 days 00:00:21.709000,0 days 00:00:30.068000,0 days 00:01:03.191000,0 days 00:42:35.586000,0 days 00:43:05.654000,0 days 00:44:08.845000,289.0,243.0,,315.0,False,SUPERSOFT,7.0,False,Mercedes,0 days 00:42:13.877000,2018-05-12 13:38:20.919,12,,False,,False,False,1.0,2018,Spanish Grand Prix,True
0 days 00:54:08.261000,L HAMILTON,44,,11.0,4.0,0 days 00:52:40.458000,,,0 days 00:00:31.834000,0 days 00:00:32.828000,,0 days 00:53:35.433000,0 days 00:54:08.277000,258.0,237.0,290.0,238.0,False,SUPERSOFT,1.0,True,Mercedes,0 days 00:44:08.845000,2018-05-12 13:40:15.887,1,,False,,False,False,1.0,2018,Spanish Grand Prix,True
0 days 00:55:24.752000,L HAMILTON,44,0 days 00:01:16.491000,12.0,4.0,,,0 days 00:00:21.525000,0 days 00:00:28.465000,0 days 00:00:26.501000,0 days 00:54:29.786000,0 days 00:54:58.251000,0 days 00:55:24.752000,293.0,311.0,290.0,322.0,True,SUPERSOFT,2.0,True,Mercedes,0 days 00:54:08.261000,2018-05-12 13:50:15.303,1,,False,,False,True,1.0,2018,Spanish Grand Prix,True
0 days 00:56:55.403000,L HAMILTON,44,0 days 00:01:30.651000,13.0,4.0,,0 days 00:56:52.401000,0 days 00:00:23.777000,0 days 00:00:31.740000,0 days 00:00:35.134000,0 days 00:55:48.529000,0 days 00:56:20.269000,0 days 00:56:55.403000,263.0,229.0,,303.0,False,SUPERSOFT,3.0,True,Mercedes,0 days 00:55:24.752000,2018-05-12 13:51:31.794,1,,False,,False,False,1.0,2018,Spanish Grand Prix,True
0 days 01:02:07.474000,L HAMILTON,44,,14.0,5.0,0 days 01:00:45.315000,,,0 days 00:00:30.154000,0 days 00:00:29.391000,,0 days 01:01:38.094000,0 days 01:02:07.503000,268.0,256.0,291.0,250.0,False,SUPERSOFT,1.0,True,Mercedes,0 days 00:56:55.403000,2018-05-12 13:53:02.445,1,,False,,False,False,1.0,2018,Spanish Grand Prix,True
0 days 01:03:23.647000,L HAMILTON,44,0 days 00:01:16.173000,15.0,5.0,,,0 days 00:00:21.531000,0 days 00:00:28.316000,0 days 00:00:26.326000,0 days 01:02:29.005000,0 days 01:02:57.321000,0 days 01:03:23.647000,293.0,309.0,290.0,320.0,True,SUPERSOFT,2.0,True,Mercedes,0 days 01:02:07.474000,2018-05-12 13:58:14.516,1,,False,,False,True,1.0,2018,Spanish Grand Prix,True
0 days 01:05:11.240000,L HAMILTON,44,0 days 00:01:47.593000,16.0,5.0,,,0 days 00:00:27.458000,0 days 00:00:37.713000,0 days 00:00:42.422000,0 days 01:03:51.105000,0 days 01:04:28.818000,0 days 01:05:11.240000,218.0,165.0,45.0,278.0,False,SUPERSOFT,3.0,True,Mercedes,0 days 01:03:23.647000,2018-05-12 13:59:30.689,1,,False,,False,True,1.0,2018,Spanish Grand Prix,True
0 days 01:06:22.757000,L HAMILTON,44,,17.0,5.0,,0 days 01:06:22.757000,0 days 00:00:27.458000,,,0 days 01:06:22.075000,,,,,,,False,SUPERSOFT,4.0,True,Mercedes,0 days 01:05:11.240000,2018-05-12 14:01:18.282,1,,False,,False,False,1.0,2018,Spanish Grand Prix,True
0 days 00:10:03.668000,V BOTTAS,77,,1.0,1.0,0 days 00:08:21.068000,,,0 days 00:00:33.946000,0 days 00:00:41.676000,,0 days 00:09:22.035000,0 days 00:10:03.759000,213.0,190.0,286.0,228.0,False,SUPERSOFT,1.0,True,Mercedes,0 days 00:08:21.068000,2018-05-12 13:04:28.110,,,False,,False,False,2.0,2018,Spanish Grand Prix,True
0 days 00:11:21.342000,V BOTTAS,77,0 days 00:01:17.674000,2.0,1.0,,,0 days 00:00:22.029000,0 days 00:00:28.921000,0 days 00:00:26.724000,0 days 00:10:25.697000,0 days 00:10:54.618000,0 days 00:11:21.342000,283.0,300.0,289.0,322.0,True,SUPERSOFT,2.0,True,Mercedes,0 days 00:10:03.668000,2018-05-12 13:06:10.710,,,False,,False,False,2.0,2018,Spanish Grand Prix,True
0 days 00:12:57.167000,V BOTTAS,77,0 days 00:01:35.825000,3.0,1.0,,,0 days 00:00:26.908000,0 days 00:00:36.082000,0 days 00:00:32.835000,0 days 00:11:48.250000,0 days 00:12:24.332000,0 days 00:12:57.167000,216.0,208.0,285.0,297.0,False,SUPERSOFT,3.0,True,Mercedes,0 days 00:11:21.342000,2018-05-12 13:07:28.384,,,False,,False,False,2.0,2018,Spanish Grand Prix,True
0 days 00:14:48.969000,V BOTTAS,77,0 days 00:01:51.802000,4.0,1.0,,0 days 00:14:20.200000,0 days 00:00:21.907000,0 days 00:00:28.739000,0 days 00:01:01.156000,0 days 00:13:19.074000,0 days 00:13:47.813000,0 days 00:14:48.969000,287.0,295.0,,315.0,False,SUPERSOFT,4.0,True,Mercedes,0 days 00:12:57.167000,2018-05-12 13:09:04.209,,,False,,False,False,2.0,2018,Spanish Grand Prix,True
0 days 00:31:20.607000,V BOTTAS,77,,5.0,2.0,0 days 00:29:47.679000,,,0 days 00:00:33.322000,0 days 00:00:34.625000,,0 days 00:30:45.982000,0 days 00:31:20.655000,235.0,216.0,287.0,230.0,False,SOFT,1.0,True,Mercedes,0 days 00:14:48.969000,2018-05-12 13:10:56.011,21,,False,,False,False,2.0,2018,Spanish Grand Prix,True
0 days 00:32:37.718000,V BOTTAS,77,0 days 00:01:17.111000,6.0,2.0,,,0 days 00:00:21.686000,0 days 00:00:28.853000,0 days 00:00:26.572000,0 days 00:31:42.293000,0 days 00:32:11.146000,0 days 00:32:37.718000,292.0,299.0,288.0,320.0,True,SOFT,2.0,True,Mercedes,0 days 00:31:20.607000,2018-05-12 13:27:27.649,1,,False,,False,True,2.0,2018,Spanish Grand Prix,True
0 days 00:34:18.706000,V BOTTAS,77,0 days 00:01:40.988000,7.0,2.0,,0 days 00:34:15.908000,0 days 00:00:29.989000,0 days 00:00:35.642000,0 days 00:00:35.357000,0 days 00:33:07.707000,0 days 00:33:43.349000,0 days 00:34:18.706000,205.0,217.0,,272.0,False,SOFT,3.0,True,Mercedes,0 days 00:32:37.718000,2018-05-12 13:28:44.760,1,,False,,False,False,2.0,2018,Spanish Grand Prix,True
0 days 00:54:29.746000,V BOTTAS,77,,8.0,3.0,0 days 00:52:57.366000,,,0 days 00:00:33.046000,0 days 00:00:34.449000,,0 days 00:53:55.311000,0 days 00:54:29.874000,231.0,219.0,291.0,238.0,False,SUPERSOFT,1.0,True,Mercedes,0 days 00:34:18.706000,2018-05-12 13:30:25.748,12,,False,,False,False,2.0,2018,Spanish Grand Prix,True
0 days 00:55:46.655000,V BOTTAS,77,0 days 00:01:16.909000,9.0,3.0,,,0 days 00:00:21.989000,0 days 00:00:28.455000,0 days 00:00:26.465000,0 days 00:54:51.735000,0 days 00:55:20.190000,0 days 00:55:46.655000,293.0,303.0,290.0,320.0,True,SUPERSOFT,2.0,True,Mercedes,0 days 00:54:29.746000,2018-05-12 13:50:36.788,1,,False,,False,True,2.0,2018,Spanish Grand Prix,True
0 days 00:57:25.341000,V BOTTAS,77,0 days 00:01:38.686000,10.0,3.0,,0 days 00:57:22.403000,0 days 00:00:26.930000,0 days 00:00:36.300000,0 days 00:00:35.456000,0 days 00:56:13.585000,0 days 00:56:49.885000,0 days 00:57:25.341000,215.0,209.0,,286.0,False,SUPERSOFT,3.0,True,Mercedes,0 days 00:55:46.655000,2018-05-12 13:51:53.697,1,,False,,False,False,2.0,2018,Spanish Grand Prix,True
0 days 01:02:24.775000,V BOTTAS,77,,11.0,4.0,0 days 01:00:51.590000,,,0 days 00:00:32.592000,0 days 00:00:36.049000,,0 days 01:01:48.797000,0 days 01:02:24.817000,230.0,222.0,291.0,237.0,False,SUPERSOFT,1.0,True,Mercedes,0 days 00:57:25.341000,2018-05-12 13:53:32.383,1,,False,,False,False,2.0,2018,Spanish Grand Prix,True
0 days 01:03:40.988000,V BOTTAS,77,0 days 00:01:16.213000,12.0,4.0,,,0 days 00:00:21.528000,0 days 00:00:28.366000,0 days 00:00:26.319000,0 days 01:02:46.303000,0 days 01:03:14.669000,0 days 01:03:40.988000,293.0,300.0,291.0,322.0,True,SUPERSOFT,2.0,True,Mercedes,0 days 01:02:24.775000,2018-05-12 13:58:31.817,1,,False,,False,True,2.0,2018,Spanish Grand Prix,True
0 days 01:05:31.695000,V BOTTAS,77,0 days 00:01:50.707000,13.0,4.0,,,0 days 00:00:28.452000,0 days 00:00:38.998000,0 days 00:00:43.257000,0 days 01:04:09.440000,0 days 01:04:48.438000,0 days 01:05:31.695000,191.0,177.0,59.0,259.0,False,SUPERSOFT,3.0,True,Mercedes,0 days 01:03:40.988000,2018-05-12 13:59:48.030,1,,False,,False,True,2.0,2018,Spanish Grand Prix,True
0 days 00:06:29.601000,S VETTEL,5,,1.0,,0 days 00:04:59.334000,,,0 days 00:00:34.137000,0 days 00:00:30.282000,,0 days 00:05:59.319000,0 days 00:06:29.696000,240.0,231.0,283.0,238.0,False,nan,,True,Ferrari,0 days 00:04:59.334000,2018-05-12 13:01:06.376,,,False,,False,False,3.0,2018,Spanish Grand Prix,True
0 days 00:07:47.407000,S VETTEL,5,0 days 00:01:17.806000,2.0,1.0,,,0 days 00:00:22.034000,0 days 00:00:29.143000,0 days 00:00:26.629000,0 days 00:06:51.635000,0 days 00:07:20.778000,0 days 00:07:47.407000,287.0,297.0,289.0,314.0,True,SUPERSOFT,1.0,True,Ferrari,0 days 00:06:29.601000,2018-05-12 13:02:36.643,,,False,,False,False,3.0,2018,Spanish Grand Prix,True
0 days 00:09:33.964000,S VETTEL,5,0 days 00:01:46.557000,3.0,1.0,,,0 days 00:00:29.300000,0 days 00:00:43.884000,0 days 00:00:33.373000,0 days 00:08:16.707000,0 days 00:09:00.591000,0 days 00:09:33.964000,180.0,125.0,287.0,258.0,False,SUPERSOFT,2.0,True,Ferrari,0 days 00:07:47.407000,2018-05-12 13:03:54.449,,,False,,False,False,3.0,2018,Spanish Grand Prix,True
0 days 00:10:51.688000,S VETTEL,5,0 days 00:01:17.724000,4.0,1.0,,,0 days 00:00:22.032000,0 days 00:00:29.118000,0 days 00:00:26.574000,0 days 00:09:55.996000,0 days 00:10:25.114000,0 days 00:10:51.688000,281.0,298.0,291.0,316.0,True,SUPERSOFT,3.0,True,Ferrari,0 days 00:09:33.964000,2018-05-12 13:05:41.006,,,False,,False,False,3.0,2018,Spanish Grand Prix,True
0 days 00:12:35.726000,S VETTEL,5,0 days 00:01:44.038000,5.0,1.0,,,0 days 00:00:27.777000,0 days 00:00:37.492000,0 days 00:00:38.769000,0 days 00:11:19.465000,0 days 00:11:56.957000,0 days 00:12:35.726000,192.0,196.0,284.0,275.0,False,SUPERSOFT,4.0,True,Ferrari,0 days 00:10:51.688000,2018-05-12 13:06:58.730,,,False,,False,False,3.0,2018,Spanish Grand Prix,True
0 days 00:13:52.757000,S VETTEL,5,0 days 00:01:17.031000,6.0,1.0,,,0 days 00:00:21.893000,0 days 00:00:28.740000,0 days 00:00:26.398000,0 days 00:12:57.619000,0 days 00:13:26.359000,0 days 00:13:52.757000,289.0,304.0,289.0,314.0,True,SUPERSOFT,5.0,True,Ferrari,0 days 00:12:35.726000,2018-05-12 13:08:42.768,,,False,,False,False,3.0,2018,Spanish Grand Prix,True
0 days 00:15:27.198000,S VETTEL,5,0 days 00:01:34.441000,7.0,1.0,,0 days 00:15:24.409000,0 days 00:00:25.109000,0 days 00:00:34.864000,0 days 00:00:34.468000,0 days 00:14:17.866000,0 days 00:14:52.730000,0 days 00:15:27.198000,216.0,202.0,,291.0,False,SUPERSOFT,6.0,True,Ferrari,0 days 00:13:52.757000,2018-05-12 13:09:59.799,,,False,,False,False,3.0,2018,Spanish Grand Prix,True
0 days 00:31:31.315000,S VETTEL,5,,8.0,2.0,0 days 00:30:00.641000,,,0 days 00:00:32.675000,0 days 00:00:32.445000,,0 days 00:30:58.919000,0 days 00:31:31.376000,242.0,236.0,287.0,244.0,False,SOFT,1.0,True,Ferrari,0 days 00:15:27.198000,2018-05-12 13:11:34.240,21,,False,,False,False,3.0,2018,Spanish Grand Prix,True
0 days 00:32:48.117000,S VETTEL,5,0 days 00:01:16.802000,9.0,2.0,,,0 days 00:00:21.696000,0 days 00:00:28.723000,0 days 00:00:26.383000,0 days 00:31:53.011000,0 days 00:32:21.734000,0 days 00:32:48.117000,288.0,301.0,293.0,323.0,True,SOFT,2.0,True,Ferrari,0 days 00:31:31.315000,2018-05-12 13:27:38.357,1,,False,,False,True,3.0,2018,Spanish Grand Prix,True
0 days 00:34:29.482000,S VETTEL,5,0 days 00:01:41.365000,10.0,2.0,,0 days 00:34:26.718000,0 days 00:00:28.438000,0 days 00:00:35.849000,0 days 00:00:37.078000,0 days 00:33:16.555000,0 days 00:33:52.404000,0 days 00:34:29.482000,193.0,201.0,,241.0,False,SOFT,3.0,True,Ferrari,0 days 00:32:48.117000,2018-05-12 13:28:55.159,1,,False,,False,False,3.0,2018,Spanish Grand Prix,True
0 days 00:54:12.325000,S VETTEL,5,,11.0,3.0,0 days 00:52:42.709000,,,0 days 00:00:32.188000,0 days 00:00:33.404000,,0 days 00:53:38.931000,0 days 00:54:12.372000,244.0,234.0,288.0,247.0,False,SUPERSOFT,1.0,True,Ferrari,0 days 00:34:29.482000,2018-05-12 13:30:36.524,12,,False,,False,False,3.0,2018,Spanish Grand Prix,True
0 days 00:55:29.580000,S VETTEL,5,0 days 00:01:17.255000,12.0,3.0,,,0 days 00:00:21.981000,0 days 00:00:28.679000,0 days 00:00:26.595000,0 days 00:54:34.306000,0 days 00:55:02.985000,0 days 00:55:29.580000,292.0,301.0,291.0,323.0,True,SUPERSOFT,2.0,True,Ferrari,0 days 00:54:12.325000,2018-05-12 13:50:19.367,1,,False,,False,True,3.0,2018,Spanish Grand Prix,True
0 days 00:57:03.339000,S VETTEL,5,0 days 00:01:33.759000,13.0,3.0,,0 days 00:57:00.556000,0 days 00:00:25.192000,0 days 00:00:34.404000,0 days 00:00:34.163000,0 days 00:55:54.772000,0 days 00:56:29.176000,0 days 00:57:03.339000,213.0,212.0,,289.0,False,SUPERSOFT,3.0,True,Ferrari,0 days 00:55:29.580000,2018-05-12 13:51:36.622,1,,False,,False,False,3.0,2018,Spanish Grand Prix,True
0 days 01:02:56.749000,S VETTEL,5,,14.0,4.0,0 days 01:01:30.531000,,,0 days 00:00:32.487000,0 days 00:00:29.685000,,0 days 01:02:27.066000,0 days 01:02:56.804000,249.0,249.0,289.0,249.0,False,SOFT,1.0,True,Ferrari,0 days 00:57:03.339000,2018-05-12 13:53:10.381,1,,False,,False,False,3.0,2018,Spanish Grand Prix,True
0 days 01:04:13.054000,S VETTEL,5,0 days 00:01:16.305000,15.0,4.0,,,0 days 00:00:21.551000,0 days 00:00:28.555000,0 days 00:00:26.199000,0 days 01:03:18.300000,0 days 01:03:46.855000,0 days 01:04:13.054000,291.0,299.0,289.0,321.0,True,SOFT,2.0,True,Ferrari,0 days 01:02:56.749000,2018-05-12 13:59:03.791,1,,False,,False,True,3.0,2018,Spanish Grand Prix,True
0 days 01:06:01.900000,S VETTEL,5,,16.0,4.0,,0 days 01:06:01.900000,0 days 00:00:32.230000,0 days 00:00:40.326000,,0 days 01:04:45.440000,0 days 01:05:25.612000,,182.0,168.0,,180.0,False,SOFT,3.0,True,Ferrari,0 days 01:04:13.054000,2018-05-12 14:00:20.096,1,,False,,False,False,3.0,2018,Spanish Grand Prix,True
0 days 00:06:20.634000,K RAIKKONEN,7,,1.0,,0 days 00:04:48.652000,,,0 days 00:00:33.218000,0 days 00:00:34.658000,,0 days 00:05:45.976000,0 days 00:06:20.758000,242.0,231.0,283.0,237.0,False,nan,,True,Ferrari,0 days 00:04:48.652000,2018-05-12 13:00:55.694,,,False,,False,False,4.0,2018,Spanish Grand Prix,True
0 days 00:07:38.620000,K RAIKKONEN,7,0 days 00:01:17.986000,2.0,1.0,,,0 days 00:00:21.977000,0 days 00:00:29.254000,0 days 00:00:26.755000,0 days 00:06:42.611000,0 days 00:07:11.865000,0 days 00:07:38.620000,290.0,297.0,287.0,313.0,True,SUPERSOFT,1.0,True,Ferrari,0 days 00:06:20.634000,2018-05-12 13:02:27.676,,,False,,False,False,4.0,2018,Spanish Grand Prix,True
0 days 00:09:17.870000,K RAIKKONEN,7,0 days 00:01:39.250000,3.0,1.0,,,0 days 00:00:26.415000,0 days 00:00:37.713000,0 days 00:00:35.122000,0 days 00:08:05.035000,0 days 00:08:42.748000,0 days 00:09:17.870000,219.0,202.0,284.0,261.0,False,SUPERSOFT,2.0,True,Ferrari,0 days 00:07:38.620000,2018-05-12 13:03:45.662,,,False,,False,False,4.0,2018,Spanish Grand Prix,True
0 days 00:10:35.353000,K RAIKKONEN,7,0 days 00:01:17.483000,4.0,1.0,,,0 days 00:00:21.916000,0 days 00:00:28.827000,0 days 00:00:26.740000,0 days 00:09:39.786000,0 days 00:10:08.613000,0 days 00:10:35.353000,289.0,297.0,287.0,313.0,True,SUPERSOFT,3.0,True,Ferrari,0 days 00:09:17.870000,2018-05-12 13:05:24.912,,,False,,False,False,4.0,2018,Spanish Grand Prix,True
0 days 00:12:35.061000,K RAIKKONEN,7,0 days 00:01:59.708000,5.0,1.0,,0 days 00:12:08.893000,0 days 00:00:24.832000,0 days 00:00:33.323000,0 days 00:01:01.553000,0 days 00:11:00.185000,0 days 00:11:33.508000,0 days 00:12:35.061000,233.0,209.0,,294.0,False,SUPERSOFT,4.0,True,Ferrari,0 days 00:10:35.353000,2018-05-12 13:06:42.395,,,False,,False,False,4.0,2018,Spanish Grand Prix,True
0 days 00:15:00.490000,K RAIKKONEN,7,0 days 00:02:25.429000,6.0,2.0,0 days 00:13:11.838000,0 days 00:14:57.795000,0 days 00:01:14.052000,0 days 00:00:32.349000,0 days 00:00:39.028000,0 days 00:13:49.113000,0 days 00:14:21.462000,0 days 00:15:00.490000,242.0,209.0,,244.0,False,SUPERSOFT,6.0,False,Ferrari,0 days 00:12:35.061000,2018-05-12 13:08:42.103,,,False,,False,False,4.0,2018,Spanish Grand Prix,True
0 days 00:31:26.981000,K RAIKKONEN,7,,7.0,3.0,0 days 00:29:53.132000,,,0 days 00:00:31.969000,0 days 00:00:37.696000,,0 days 00:30:49.285000,0 days 00:31:27.016000,247.0,244.0,286.0,244.0,False,SOFT,1.0,True,Ferrari,0 days 00:15:00.490000,2018-05-12 13:11:07.532,21,,False,,False,False,4.0,2018,Spanish Grand Prix,True
