Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,QualifyingPosition,Year,EventName,WetSession
0 days 00:56:25.386000,P GASLY,10,0 days 00:02:01.319000,9.0,3.0,,0 days 00:56:23.548000,0 days 00:00:43.848000,0 days 00:00:47.417000,0 days 00:00:30.054000,0 days 00:55:07.915000,0 days 00:55:55.332000,0 days 00:56:25.386000,212.0,179.0,,270.0,False,MEDIUM,3.0,True,AlphaTauri,0 days 00:54:24.067000,2021-03-27 15:39:24.452,1,,False,,False,False,5.0,2021,Bahrain Grand Prix,False
0 days 01:05:43.644000,P GASLY,10,,10.0,4.0,0 days 01:03:35.192000,,,0 days 00:00:54.542000,0 days 00:00:33.905000,,0 days 01:05:09.739000,0 days 01:05:43.922000,123.0,173.0,290.0,142.0,False,SOFT,1.0,True,AlphaTauri,0 days 00:56:25.386000,2021-03-27 15:41:25.771,1,,False,,False,False,5.0,2021,Bahrain Grand Prix,False
0 days 01:07:13.658000,P GASLY,10,0 days 00:01:30.014000,11.0,4.0,,,0 days 00:00:28.578000,0 days 00:00:38.868000,0 days 00:00:22.568000,0 days 01:06:12.222000,0 days 01:06:51.090000,0 days 01:07:13.658000,246.0,270.0,291.0,312.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:05:43.644000,2021-03-27 15:50:44.029,1,,False,,False,True,5.0,2021,Bahrain Grand Prix,False
0 days 01:09:02.693000,P GASLY,10,0 days 00:01:49.035000,12.0,4.0,,0 days 01:09:00.902000,0 days 00:00:32.881000,0 days 00:00:46.120000,0 days 00:00:30.034000,0 days 01:07:46.539000,0 days 01:08:32.659000,0 days 01:09:02.693000,216.0,212.0,,285.0,False,SOFT,3.0,True,AlphaTauri,0 days 01:07:13.658000,2021-03-27 15:52:14.043,1,,False,,False,False,5.0,2021,Bahrain Grand Prix,False
0 days 01:14:01.892000,P GASLY,10,,13.0,5.0,0 days 01:11:48.804000,,,0 days 00:00:55.351000,0 days 00:00:36.920000,,0 days 01:13:24.974000,0 days 01:14:01.916000,144.0,137.0,293.0,98.0,False,SOFT,1.0,True,AlphaTauri,0 days 01:09:02.693000,2021-03-27 15:54:03.078,1,,False,,False,False,5.0,2021,Bahrain Grand Prix,False
0 days 01:15:31.701000,P GASLY,10,0 days 00:01:29.809000,14.0,5.0,,,0 days 00:00:28.585000,0 days 00:00:38.658000,0 days 00:00:22.566000,0 days 01:14:30.477000,0 days 01:15:09.135000,0 days 01:15:31.701000,247.0,273.0,290.0,314.0,True,SOFT,2.0,True,AlphaTauri,0 days 01:14:01.892000,2021-03-27 15:59:02.277,1,,False,,False,True,5.0,2021,Bahrain Grand Prix,False
0 days 01:17:30.353000,P GASLY,10,,15.0,5.0,,0 days 01:17:30.353000,0 days 00:00:38.912000,0 days 00:00:49.242000,,0 days 01:16:10.628000,0 days 01:16:59.962000,,192.0,187.0,,290.0,False,SOFT,3.0,True,AlphaTauri,0 days 01:15:31.701000,2021-03-27 16:00:32.086,1,,False,,False,False,5.0,2021,Bahrain Grand Prix,False
0 days 00:23:23.813000,D RICCIARDO,3,,1.0,1.0,0 days 00:20:54.430000,,,0 days 00:01:07.227000,0 days 00:00:42.579000,,0 days 00:22:41.234000,0 days 00:23:24.049000,146.0,113.0,291.0,167.0,False,SOFT,1.0,True,McLaren,0 days 00:20:54.430000,2021-03-27 15:05:54.815,1,,False,,False,False,6.0,2021,Bahrain Grand Prix,False
0 days 00:24:55.466000,D RICCIARDO,3,0 days 00:01:31.653000,2.0,1.0,,,0 days 00:00:29.212000,0 days 00:00:39.472000,0 days 00:00:22.969000,0 days 00:23:53.025000,0 days 00:24:32.497000,0 days 00:24:55.466000,244.0,269.0,292.0,313.0,True,SOFT,2.0,True,McLaren,0 days 00:23:23.813000,2021-03-27 15:08:24.198,1,,False,,False,True,6.0,2021,Bahrain Grand Prix,False
0 days 00:26:53.243000,D RICCIARDO,3,0 days 00:01:57.777000,3.0,1.0,,0 days 00:26:51.554000,0 days 00:00:37.041000,0 days 00:00:50.251000,0 days 00:00:30.485000,0 days 00:25:32.507000,0 days 00:26:22.758000,0 days 00:26:53.243000,186.0,209.0,,271.0,False,SOFT,3.0,True,McLaren,0 days 00:24:55.466000,2021-03-27 15:09:55.851,1,,False,,False,False,6.0,2021,Bahrain Grand Prix,False
0 days 00:32:15.054000,D RICCIARDO,3,,4.0,2.0,0 days 00:29:43.467000,,,0 days 00:01:07.271000,0 days 00:00:41.009000,,0 days 00:31:34.212000,0 days 00:32:15.320000,157.0,122.0,292.0,129.0,False,SOFT,1.0,True,McLaren,0 days 00:26:53.243000,2021-03-27 15:11:53.628,1,,False,,False,False,6.0,2021,Bahrain Grand Prix,False
0 days 00:33:45.849000,D RICCIARDO,3,0 days 00:01:30.795000,5.0,2.0,,,0 days 00:00:28.848000,0 days 00:00:39.111000,0 days 00:00:22.836000,0 days 00:32:43.902000,0 days 00:33:23.013000,0 days 00:33:45.849000,244.0,267.0,292.0,315.0,True,SOFT,2.0,True,McLaren,0 days 00:32:15.054000,2021-03-27 15:17:15.439,12,,False,,False,True,6.0,2021,Bahrain Grand Prix,False
0 days 00:35:46.171000,D RICCIARDO,3,0 days 00:02:00.322000,6.0,2.0,,0 days 00:35:44.434000,0 days 00:00:39.742000,0 days 00:00:51.020000,0 days 00:00:29.560000,0 days 00:34:25.591000,0 days 00:35:16.611000,0 days 00:35:46.171000,189.0,223.0,,252.0,False,SOFT,3.0,True,McLaren,0 days 00:33:45.849000,2021-03-27 15:18:46.234,21,,False,,False,False,6.0,2021,Bahrain Grand Prix,False
0 days 00:45:14.151000,D RICCIARDO,3,,7.0,3.0,0 days 00:42:33.706000,,,0 days 00:01:16.771000,0 days 00:00:35.232000,,0 days 00:44:38.949000,0 days 00:45:14.176000,98.0,86.0,293.0,124.0,False,MEDIUM,1.0,True,McLaren,0 days 00:35:46.171000,2021-03-27 15:20:46.556,1,,False,,False,False,6.0,2021,Bahrain Grand Prix,False
0 days 00:46:45.028000,D RICCIARDO,3,0 days 00:01:30.877000,8.0,3.0,,,0 days 00:00:28.907000,0 days 00:00:39.190000,0 days 00:00:22.780000,0 days 00:45:43.058000,0 days 00:46:22.248000,0 days 00:46:45.028000,240.0,269.0,293.0,315.0,False,MEDIUM,2.0,True,McLaren,0 days 00:45:14.151000,2021-03-27 15:30:14.536,1,,True,TRACK LIMITS AT TURN 4,False,True,6.0,2021,Bahrain Grand Prix,False
0 days 00:48:38.836000,D RICCIARDO,3,0 days 00:01:53.808000,9.0,3.0,,0 days 00:48:36.981000,0 days 00:00:36.422000,0 days 00:00:47.983000,0 days 00:00:29.403000,0 days 00:47:21.450000,0 days 00:48:09.433000,0 days 00:48:38.836000,180.0,211.0,,289.0,False,MEDIUM,3.0,True,McLaren,0 days 00:46:45.028000,2021-03-27 15:31:45.413,1,,False,,False,False,6.0,2021,Bahrain Grand Prix,False
0 days 00:53:57.395000,D RICCIARDO,3,,10.0,4.0,0 days 00:51:21.287000,,,0 days 00:01:13.294000,0 days 00:00:38.115000,,0 days 00:53:19.357000,0 days 00:53:57.427000,116.0,68.0,293.0,128.0,False,SOFT,1.0,True,McLaren,0 days 00:48:38.836000,2021-03-27 15:33:39.221,1,,False,,False,False,6.0,2021,Bahrain Grand Prix,False
0 days 00:55:27.617000,D RICCIARDO,3,0 days 00:01:30.222000,11.0,4.0,,,0 days 00:00:28.642000,0 days 00:00:38.943000,0 days 00:00:22.637000,0 days 00:54:26.037000,0 days 00:55:04.980000,0 days 00:55:27.617000,247.0,266.0,294.0,315.0,True,SOFT,2.0,True,McLaren,0 days 00:53:57.395000,2021-03-27 15:38:57.780,1,,False,,False,True,6.0,2021,Bahrain Grand Prix,False
0 days 00:57:28.678000,D RICCIARDO,3,0 days 00:02:01.061000,12.0,4.0,,0 days 00:57:26.870000,0 days 00:00:39.646000,0 days 00:00:50.697000,0 days 00:00:30.718000,0 days 00:56:07.263000,0 days 00:56:57.960000,0 days 00:57:28.678000,208.0,218.0,,279.0,False,SOFT,3.0,True,McLaren,0 days 00:55:27.617000,2021-03-27 15:40:28.002,1,,False,,False,False,6.0,2021,Bahrain Grand Prix,False
0 days 01:05:36.218000,D RICCIARDO,3,,13.0,5.0,0 days 01:03:31.274000,,,0 days 00:00:58.688000,0 days 00:00:26.119000,,0 days 01:05:10.122000,0 days 01:05:36.294000,155.0,171.0,288.0,155.0,False,SOFT,4.0,False,McLaren,0 days 00:57:28.678000,2021-03-27 15:42:29.063,1,,False,,False,False,6.0,2021,Bahrain Grand Prix,False
0 days 01:07:07.602000,D RICCIARDO,3,0 days 00:01:31.384000,14.0,5.0,,,0 days 00:00:29.093000,0 days 00:00:39.454000,0 days 00:00:22.837000,0 days 01:06:05.311000,0 days 01:06:44.765000,0 days 01:07:07.602000,245.0,268.0,290.0,308.0,True,SOFT,5.0,False,McLaren,0 days 01:05:36.218000,2021-03-27 15:50:36.603,1,,False,,False,True,6.0,2021,Bahrain Grand Prix,False
0 days 01:09:00.795000,D RICCIARDO,3,0 days 00:01:53.193000,15.0,5.0,,0 days 01:08:58.881000,0 days 00:00:32.488000,0 days 00:00:46.101000,0 days 00:00:34.604000,0 days 01:07:40.090000,0 days 01:08:26.191000,0 days 01:09:00.795000,214.0,194.0,,279.0,False,SOFT,6.0,False,McLaren,0 days 01:07:07.602000,2021-03-27 15:52:07.987,1,,False,,False,False,6.0,2021,Bahrain Grand Prix,False
0 days 01:14:32.911000,D RICCIARDO,3,,16.0,6.0,0 days 01:11:55.028000,,,0 days 00:01:09.106000,0 days 00:00:43.306000,,0 days 01:13:49.624000,0 days 01:14:32.933000,109.0,133.0,293.0,128.0,False,SOFT,1.0,True,McLaren,0 days 01:09:00.795000,2021-03-27 15:54:01.180,1,,False,,False,False,6.0,2021,Bahrain Grand Prix,False
0 days 01:16:02.838000,D RICCIARDO,3,0 days 00:01:29.927000,17.0,6.0,,,0 days 00:00:28.568000,0 days 00:00:38.772000,0 days 00:00:22.587000,0 days 01:15:01.479000,0 days 01:15:40.251000,0 days 01:16:02.838000,246.0,270.0,292.0,311.0,True,SOFT,2.0,True,McLaren,0 days 01:14:32.911000,2021-03-27 15:59:33.296,1,,False,,False,True,6.0,2021,Bahrain Grand Prix,False
0 days 01:18:03.410000,D RICCIARDO,3,,18.0,6.0,,0 days 01:18:03.410000,0 days 00:00:38.020000,0 days 00:00:52.156000,,0 days 01:16:40.848000,0 days 01:17:33.022000,,178.0,204.0,,247.0,False,SOFT,3.0,True,McLaren,0 days 01:16:02.838000,2021-03-27 16:01:03.223,1,,False,,False,False,6.0,2021,Bahrain Grand Prix,False
0 days 00:22:31.399000,L NORRIS,4,,1.0,1.0,0 days 00:20:20.766000,,,0 days 00:00:59.198000,0 days 00:00:29.980000,,0 days 00:22:01.561000,0 days 00:22:31.721000,146.0,181.0,289.0,152.0,False,SOFT,1.0,True,McLaren,0 days 00:20:20.766000,2021-03-27 15:05:21.151,1,,False,,False,False,7.0,2021,Bahrain Grand Prix,False
0 days 00:24:03.153000,L NORRIS,4,0 days 00:01:31.754000,2.0,1.0,,,0 days 00:00:29.257000,0 days 00:00:39.497000,0 days 00:00:23,0 days 00:23:00.656000,0 days 00:23:40.153000,0 days 00:24:03.153000,242.0,265.0,292.0,309.0,True,SOFT,2.0,True,McLaren,0 days 00:22:31.399000,2021-03-27 15:07:31.784,1,,False,,False,True,7.0,2021,Bahrain Grand Prix,False
0 days 00:26:00.086000,L NORRIS,4,0 days 00:01:56.933000,3.0,1.0,,0 days 00:25:58.159000,0 days 00:00:34.950000,0 days 00:00:51.571000,0 days 00:00:30.412000,0 days 00:24:38.103000,0 days 00:25:29.674000,0 days 00:26:00.086000,187.0,227.0,,173.0,False,SOFT,3.0,True,McLaren,0 days 00:24:03.153000,2021-03-27 15:09:03.538,1,,False,,False,False,7.0,2021,Bahrain Grand Prix,False
0 days 00:31:55.797000,L NORRIS,4,,4.0,2.0,0 days 00:29:42.558000,,,0 days 00:01:00.292000,0 days 00:00:32.058000,,0 days 00:31:23.793000,0 days 00:31:56.037000,134.0,147.0,291.0,153.0,False,SOFT,1.0,True,McLaren,0 days 00:26:00.086000,2021-03-27 15:11:00.471,1,,False,,False,False,7.0,2021,Bahrain Grand Prix,False
0 days 00:33:26.699000,L NORRIS,4,0 days 00:01:30.902000,5.0,2.0,,,0 days 00:00:28.792000,0 days 00:00:39.081000,0 days 00:00:23.029000,0 days 00:32:24.589000,0 days 00:33:03.670000,0 days 00:33:26.699000,246.0,269.0,281.0,311.0,True,SOFT,2.0,True,McLaren,0 days 00:31:55.797000,2021-03-27 15:16:56.182,12,,False,,False,True,7.0,2021,Bahrain Grand Prix,False
0 days 00:35:28.739000,L NORRIS,4,0 days 00:02:02.040000,6.0,2.0,,0 days 00:35:26.711000,0 days 00:00:38.734000,0 days 00:00:49.604000,0 days 00:00:33.702000,0 days 00:34:05.433000,0 days 00:34:55.037000,0 days 00:35:28.739000,195.0,190.0,,190.0,False,SOFT,3.0,True,McLaren,0 days 00:33:26.699000,2021-03-27 15:18:27.084,21,,False,,False,False,7.0,2021,Bahrain Grand Prix,False
0 days 00:44:35.470000,L NORRIS,4,,7.0,3.0,0 days 00:42:24.640000,,,0 days 00:00:55.052000,0 days 00:00:39.921000,,0 days 00:43:55.549000,0 days 00:44:35.503000,179.0,199.0,291.0,181.0,False,MEDIUM,1.0,True,McLaren,0 days 00:35:28.739000,2021-03-27 15:20:29.124,1,,False,,False,False,7.0,2021,Bahrain Grand Prix,False
0 days 00:46:06.234000,L NORRIS,4,0 days 00:01:30.764000,8.0,3.0,,,0 days 00:00:28.859000,0 days 00:00:39.088000,0 days 00:00:22.817000,0 days 00:45:04.329000,0 days 00:45:43.417000,0 days 00:46:06.234000,243.0,268.0,285.0,314.0,True,MEDIUM,2.0,True,McLaren,0 days 00:44:35.470000,2021-03-27 15:29:35.855,1,,False,,False,True,7.0,2021,Bahrain Grand Prix,False
0 days 00:48:01.809000,L NORRIS,4,0 days 00:01:55.575000,9.0,3.0,,0 days 00:47:59.995000,0 days 00:00:35.705000,0 days 00:00:48.836000,0 days 00:00:31.034000,0 days 00:46:41.939000,0 days 00:47:30.775000,0 days 00:48:01.809000,204.0,183.0,,257.0,False,MEDIUM,3.0,True,McLaren,0 days 00:46:06.234000,2021-03-27 15:31:06.619,1,,False,,False,False,7.0,2021,Bahrain Grand Prix,False
0 days 00:54:10.067000,L NORRIS,4,,10.0,4.0,0 days 00:51:27.640000,,,0 days 00:01:13.771000,0 days 00:00:42.179000,,0 days 00:53:27.927000,0 days 00:54:10.153000,143.0,58.0,291.0,111.0,False,SOFT,1.0,True,McLaren,0 days 00:48:01.809000,2021-03-27 15:33:02.194,1,,False,,False,False,7.0,2021,Bahrain Grand Prix,False
0 days 00:55:40.166000,L NORRIS,4,0 days 00:01:30.099000,11.0,4.0,,,0 days 00:00:28.634000,0 days 00:00:38.798000,0 days 00:00:22.667000,0 days 00:54:38.701000,0 days 00:55:17.499000,0 days 00:55:40.166000,245.0,270.0,285.0,313.0,True,SOFT,2.0,True,McLaren,0 days 00:54:10.067000,2021-03-27 15:39:10.452,1,,False,,False,True,7.0,2021,Bahrain Grand Prix,False
0 days 00:57:40.862000,L NORRIS,4,0 days 00:02:00.696000,12.0,4.0,,0 days 00:57:38.601000,0 days 00:00:37.507000,0 days 00:00:51.186000,0 days 00:00:32.003000,0 days 00:56:17.673000,0 days 00:57:08.859000,0 days 00:57:40.862000,183.0,185.0,,168.0,False,SOFT,3.0,True,McLaren,0 days 00:55:40.166000,2021-03-27 15:40:40.551,1,,False,,False,False,7.0,2021,Bahrain Grand Prix,False
0 days 01:05:51.044000,L NORRIS,4,,13.0,5.0,0 days 01:03:38.724000,,,0 days 00:00:57.716000,0 days 00:00:34.229000,,0 days 01:05:16.837000,0 days 01:05:51.075000,140.0,179.0,289.0,157.0,False,SOFT,4.0,False,McLaren,0 days 00:57:40.862000,2021-03-27 15:42:41.247,1,,False,,False,False,7.0,2021,Bahrain Grand Prix,False
0 days 01:07:22.643000,L NORRIS,4,0 days 00:01:31.599000,14.0,5.0,,,0 days 00:00:29.140000,0 days 00:00:39.317000,0 days 00:00:23.142000,0 days 01:06:20.184000,0 days 01:06:59.501000,0 days 01:07:22.643000,243.0,271.0,290.0,310.0,True,SOFT,5.0,False,McLaren,0 days 01:05:51.044000,2021-03-27 15:50:51.429,1,,False,,False,True,7.0,2021,Bahrain Grand Prix,False
0 days 01:09:15.836000,L NORRIS,4,0 days 00:01:53.193000,15.0,5.0,,0 days 01:09:14.057000,0 days 00:00:36.008000,0 days 00:00:47.521000,0 days 00:00:29.664000,0 days 01:07:58.651000,0 days 01:08:46.172000,0 days 01:09:15.836000,195.0,190.0,,233.0,False,SOFT,6.0,False,McLaren,0 days 01:07:22.643000,2021-03-27 15:52:23.028,1,,False,,False,False,7.0,2021,Bahrain Grand Prix,False
0 days 01:14:25.307000,L NORRIS,4,,16.0,6.0,0 days 01:11:53.876000,,,0 days 00:01:01.743000,0 days 00:00:49.653000,,0 days 01:13:35.654000,0 days 01:14:25.384000,169.0,121.0,293.0,147.0,False,SOFT,1.0,True,McLaren,0 days 01:09:15.836000,2021-03-27 15:54:16.221,1,,False,,False,False,7.0,2021,Bahrain Grand Prix,False
0 days 01:15:55.281000,L NORRIS,4,0 days 00:01:29.974000,17.0,6.0,,,0 days 00:00:28.624000,0 days 00:00:38.659000,0 days 00:00:22.691000,0 days 01:14:53.931000,0 days 01:15:32.590000,0 days 01:15:55.281000,246.0,268.0,292.0,312.0,True,SOFT,2.0,True,McLaren,0 days 01:14:25.307000,2021-03-27 15:59:25.692,1,,False,,False,True,7.0,2021,Bahrain Grand Prix,False
0 days 01:17:52.244000,L NORRIS,4,,18.0,6.0,,0 days 01:17:52.244000,0 days 00:00:40.347000,0 days 00:00:46.757000,,0 days 01:16:35.622000,0 days 01:17:22.389000,,160.0,199.0,,233.0,False,SOFT,3.0,True,McLaren,0 days 01:15:55.281000,2021-03-27 16:00:55.666,1,,False,,False,False,7.0,2021,Bahrain Grand Prix,False
0 days 00:22:46.194000,C SAINZ,55,,1.0,1.0,0 days 00:20:28.623000,,,0 days 00:01:00.530000,0 days 00:00:32.219000,,0 days 00:22:13.975000,0 days 00:22:46.484000,154.0,159.0,287.0,159.0,False,SOFT,1.0,True,Ferrari,0 days 00:20:28.623000,2021-03-27 15:05:29.008,1,,False,,False,False,8.0,2021,Bahrain Grand Prix,False
0 days 00:24:17.847000,C SAINZ,55,0 days 00:01:31.653000,2.0,1.0,,,0 days 00:00:29.276000,0 days 00:00:39.341000,0 days 00:00:23.036000,0 days 00:23:15.470000,0 days 00:23:54.811000,0 days 00:24:17.847000,240.0,268.0,288.0,310.0,True,SOFT,2.0,True,Ferrari,0 days 00:22:46.194000,2021-03-27 15:07:46.579,1,,False,,False,True,8.0,2021,Bahrain Grand Prix,False
0 days 00:26:18.385000,C SAINZ,55,0 days 00:02:00.538000,3.0,1.0,,0 days 00:26:16.690000,0 days 00:00:41.913000,0 days 00:00:48.597000,0 days 00:00:30.028000,0 days 00:24:59.760000,0 days 00:25:48.357000,0 days 00:26:18.385000,182.0,212.0,,147.0,False,SOFT,3.0,True,Ferrari,0 days 00:24:17.847000,2021-03-27 15:09:18.232,1,,False,,False,False,8.0,2021,Bahrain Grand Prix,False
0 days 00:32:23.190000,C SAINZ,55,,4.0,2.0,0 days 00:29:52.023000,,,0 days 00:01:13.151000,0 days 00:00:39.064000,,0 days 00:31:44.126000,0 days 00:32:23.390000,160.0,147.0,287.0,146.0,False,SOFT,1.0,True,Ferrari,0 days 00:26:18.385000,2021-03-27 15:11:18.770,1,,False,,False,False,8.0,2021,Bahrain Grand Prix,False
0 days 00:35:15.298000,C SAINZ,55,,5.0,2.0,,0 days 00:35:13.385000,0 days 00:00:29.031000,,0 days 00:00:31.450000,0 days 00:32:52.192000,,0 days 00:35:15.298000,241.0,187.0,,311.0,False,SOFT,2.0,True,Ferrari,0 days 00:32:23.190000,2021-03-27 15:17:23.575,12,,False,,False,False,8.0,2021,Bahrain Grand Prix,False
0 days 00:44:56.849000,C SAINZ,55,,6.0,3.0,0 days 00:42:30.909000,,,0 days 00:01:13.801000,0 days 00:00:33.024000,,0 days 00:44:23.880000,0 days 00:44:56.928000,165.0,163.0,288.0,138.0,False,SOFT,1.0,True,Ferrari,0 days 00:35:15.298000,2021-03-27 15:20:15.683,1,,False,,False,False,8.0,2021,Bahrain Grand Prix,False
0 days 00:46:27.710000,C SAINZ,55,0 days 00:01:30.861000,7.0,3.0,,,0 days 00:00:28.948000,0 days 00:00:38.982000,0 days 00:00:22.931000,0 days 00:45:25.797000,0 days 00:46:04.779000,0 days 00:46:27.710000,241.0,270.0,281.0,310.0,True,SOFT,2.0,True,Ferrari,0 days 00:44:56.849000,2021-03-27 15:29:57.234,1,,False,,False,True,8.0,2021,Bahrain Grand Prix,False
0 days 00:48:23.488000,C SAINZ,55,0 days 00:01:55.778000,8.0,3.0,,0 days 00:48:21.672000,0 days 00:00:35.583000,0 days 00:00:48.706000,0 days 00:00:31.489000,0 days 00:47:03.293000,0 days 00:47:51.999000,0 days 00:48:23.488000,196.0,186.0,,242.0,False,SOFT,3.0,True,Ferrari,0 days 00:46:27.710000,2021-03-27 15:31:28.095,1,,False,,False,False,8.0,2021,Bahrain Grand Prix,False
0 days 00:53:44.774000,C SAINZ,55,,9.0,4.0,0 days 00:51:12.899000,,,0 days 00:01:06.503000,0 days 00:00:38.999000,,0 days 00:53:05.775000,0 days 00:53:44.794000,147.0,164.0,287.0,155.0,False,SOFT,1.0,True,Ferrari,0 days 00:48:23.488000,2021-03-27 15:33:23.873,1,,False,,False,False,8.0,2021,Bahrain Grand Prix,False
0 days 00:55:14.783000,C SAINZ,55,0 days 00:01:30.009000,10.0,4.0,,,0 days 00:00:28.628000,0 days 00:00:38.679000,0 days 00:00:22.702000,0 days 00:54:13.402000,0 days 00:54:52.081000,0 days 00:55:14.783000,245.0,269.0,286.0,310.0,True,SOFT,2.0,True,Ferrari,0 days 00:53:44.774000,2021-03-27 15:38:45.159,1,,False,,False,True,8.0,2021,Bahrain Grand Prix,False
0 days 00:57:13.378000,C SAINZ,55,0 days 00:01:58.595000,11.0,4.0,,0 days 00:57:11.552000,0 days 00:00:37.135000,0 days 00:00:49.882000,0 days 00:00:31.578000,0 days 00:55:51.918000,0 days 00:56:41.800000,0 days 00:57:13.378000,173.0,183.0,,212.0,False,SOFT,3.0,True,Ferrari,0 days 00:55:14.783000,2021-03-27 15:40:15.168,1,,False,,False,False,8.0,2021,Bahrain Grand Prix,False
