Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,EventName
0 days 00:32:38.070000,L HAMILTON,44,0 days 00:01:53.095000,5.0,1.0,,0 days 00:32:36.357000,0 days 00:00:34.900000,0 days 00:00:44.627000,0 days 00:00:33.568000,0 days 00:31:19.875000,0 days 00:32:04.502000,0 days 00:32:38.070000,184.0,244.0,,282.0,False,SOFT,5.0,True,Mercedes,0 days 00:30:44.975000,2022-03-19 15:15:45.904,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:45:15.444000,L HAMILTON,44,,6.0,2.0,0 days 00:43:28.222000,,,0 days 00:00:45.127000,0 days 00:00:29.641000,,0 days 00:44:45.883000,0 days 00:45:15.444000,214.0,220.0,285.0,184.0,False,SOFT,1.0,True,Mercedes,0 days 00:32:38.070000,2022-03-19 15:17:38.999,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:46:46.940000,L HAMILTON,44,0 days 00:01:31.496000,7.0,2.0,,,0 days 00:00:29.440000,0 days 00:00:39.234000,0 days 00:00:22.822000,0 days 00:45:44.884000,0 days 00:46:24.118000,0 days 00:46:46.940000,239.0,266.0,285.0,315.0,True,SOFT,2.0,True,Mercedes,0 days 00:45:15.444000,2022-03-19 15:30:16.373,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 00:48:37.270000,L HAMILTON,44,0 days 00:01:50.330000,8.0,2.0,,0 days 00:48:35.478000,0 days 00:00:35.901000,0 days 00:00:45.155000,0 days 00:00:29.274000,0 days 00:47:22.841000,0 days 00:48:07.996000,0 days 00:48:37.270000,202.0,199.0,,229.0,False,SOFT,3.0,True,Mercedes,0 days 00:46:46.940000,2022-03-19 15:31:47.869,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:54:02.856000,L HAMILTON,44,,9.0,3.0,0 days 00:52:15.110000,,,0 days 00:00:43.321000,0 days 00:00:31.060000,,0 days 00:53:31.815000,0 days 00:54:03.035000,221.0,251.0,285.0,178.0,False,SOFT,1.0,True,Mercedes,0 days 00:48:37.270000,2022-03-19 15:33:38.199,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:55:33.904000,L HAMILTON,44,0 days 00:01:31.048000,10.0,3.0,,,0 days 00:00:29.100000,0 days 00:00:39.038000,0 days 00:00:22.910000,0 days 00:54:31.956000,0 days 00:55:10.994000,0 days 00:55:33.904000,240.0,268.0,285.0,314.0,True,SOFT,2.0,True,Mercedes,0 days 00:54:02.856000,2022-03-19 15:39:03.785,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 00:57:26.055000,L HAMILTON,44,0 days 00:01:52.151000,11.0,3.0,,0 days 00:57:24.210000,0 days 00:00:34.333000,0 days 00:00:45.617000,0 days 00:00:32.201000,0 days 00:56:08.237000,0 days 00:56:53.854000,0 days 00:57:26.055000,218.0,188.0,,204.0,False,SOFT,3.0,True,Mercedes,0 days 00:55:33.904000,2022-03-19 15:40:34.833,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 01:05:49.726000,L HAMILTON,44,,12.0,4.0,0 days 01:03:58.664000,,,0 days 00:00:45.630000,0 days 00:00:31.346000,,0 days 01:05:18.380000,0 days 01:05:49.729000,210.0,203.0,285.0,152.0,False,SOFT,4.0,False,Mercedes,0 days 00:57:26.055000,2022-03-19 15:42:26.984,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 01:07:21.884000,L HAMILTON,44,0 days 00:01:32.158000,13.0,4.0,,,0 days 00:00:29.721000,0 days 00:00:39.335000,0 days 00:00:23.102000,0 days 01:06:19.447000,0 days 01:06:58.782000,0 days 01:07:21.884000,237.0,267.0,285.0,312.0,True,SOFT,5.0,False,Mercedes,0 days 01:05:49.726000,2022-03-19 15:50:50.655,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 01:09:10.738000,L HAMILTON,44,0 days 00:01:48.854000,14.0,4.0,,0 days 01:09:08.904000,0 days 00:00:33.315000,0 days 00:00:44.876000,0 days 00:00:30.663000,0 days 01:07:55.199000,0 days 01:08:40.075000,0 days 01:09:10.738000,171.0,226.0,,261.0,False,SOFT,6.0,False,Mercedes,0 days 01:07:21.884000,2022-03-19 15:52:22.813,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 01:13:03.589000,L HAMILTON,44,,15.0,5.0,0 days 01:11:22.471000,,,0 days 00:00:43.470000,0 days 00:00:25.307000,,0 days 01:12:38.282000,0 days 01:13:03.736000,203.0,246.0,285.0,187.0,False,SOFT,1.0,True,Mercedes,0 days 01:09:10.738000,2022-03-19 15:54:11.667,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 01:14:34.827000,L HAMILTON,44,0 days 00:01:31.238000,16.0,5.0,,,0 days 00:00:29.384000,0 days 00:00:38.965000,0 days 00:00:22.889000,0 days 01:13:32.973000,0 days 01:14:11.938000,0 days 01:14:34.827000,239.0,268.0,285.0,312.0,True,SOFT,2.0,True,Mercedes,0 days 01:13:03.589000,2022-03-19 15:58:04.518,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 01:16:37.426000,L HAMILTON,44,,17.0,5.0,,0 days 01:16:37.426000,0 days 00:00:39.214000,0 days 00:00:49.837000,,0 days 01:15:14.045000,0 days 01:16:03.849000,,179.0,175.0,,147.0,False,SOFT,3.0,True,Mercedes,0 days 01:14:34.827000,2022-03-19 15:59:35.756,12,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:22:42.248000,V BOTTAS,77,,1.0,1.0,0 days 00:20:51.006000,,,0 days 00:00:49.900000,0 days 00:00:26.033000,,0 days 00:22:16.215000,0 days 00:22:42.276000,210.0,212.0,286.0,147.0,False,SOFT,1.0,True,Alfa Romeo,0 days 00:20:51.006000,2022-03-19 15:05:51.935,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:24:14.167000,V BOTTAS,77,0 days 00:01:31.919000,2.0,1.0,,,0 days 00:00:29.391000,0 days 00:00:39.500000,0 days 00:00:23.028000,0 days 00:23:11.639000,0 days 00:23:51.139000,0 days 00:24:14.167000,240.0,268.0,287.0,313.0,True,SOFT,2.0,True,Alfa Romeo,0 days 00:22:42.248000,2022-03-19 15:07:43.177,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 00:26:08.992000,V BOTTAS,77,0 days 00:01:54.825000,3.0,1.0,,0 days 00:26:07.222000,0 days 00:00:36.347000,0 days 00:00:47.666000,0 days 00:00:30.812000,0 days 00:24:50.514000,0 days 00:25:38.180000,0 days 00:26:08.992000,212.0,209.0,,260.0,False,SOFT,3.0,True,Alfa Romeo,0 days 00:24:14.167000,2022-03-19 15:09:15.096,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:31:44.566000,V BOTTAS,77,,4.0,2.0,0 days 00:29:45.846000,,,0 days 00:00:48.406000,0 days 00:00:33.319000,,0 days 00:31:11.265000,0 days 00:31:44.724000,213.0,206.0,285.0,148.0,False,SOFT,4.0,False,Alfa Romeo,0 days 00:26:08.992000,2022-03-19 15:11:09.921,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:33:17.025000,V BOTTAS,77,0 days 00:01:32.459000,5.0,2.0,,,0 days 00:00:29.615000,0 days 00:00:39.744000,0 days 00:00:23.100000,0 days 00:32:14.181000,0 days 00:32:53.925000,0 days 00:33:17.025000,238.0,267.0,286.0,313.0,False,SOFT,5.0,False,Alfa Romeo,0 days 00:31:44.566000,2022-03-19 15:16:45.495,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 00:35:07.309000,V BOTTAS,77,0 days 00:01:50.284000,6.0,2.0,,0 days 00:35:05.512000,0 days 00:00:33.846000,0 days 00:00:46.873000,0 days 00:00:29.565000,0 days 00:33:50.871000,0 days 00:34:37.744000,0 days 00:35:07.309000,196.0,217.0,,274.0,False,SOFT,6.0,False,Alfa Romeo,0 days 00:33:17.025000,2022-03-19 15:18:17.954,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:44:36.251000,V BOTTAS,77,,7.0,3.0,0 days 00:42:41.587000,,,0 days 00:00:49.072000,0 days 00:00:29.976000,,0 days 00:44:06.328000,0 days 00:44:36.271000,211.0,187.0,286.0,153.0,False,SOFT,1.0,True,Alfa Romeo,0 days 00:35:07.309000,2022-03-19 15:20:08.238,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:46:08.068000,V BOTTAS,77,0 days 00:01:31.817000,8.0,3.0,,,0 days 00:00:29.418000,0 days 00:00:39.466000,0 days 00:00:22.933000,0 days 00:45:05.669000,0 days 00:45:45.135000,0 days 00:46:08.068000,240.0,268.0,287.0,315.0,True,SOFT,2.0,True,Alfa Romeo,0 days 00:44:36.251000,2022-03-19 15:29:37.180,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 00:48:00.315000,V BOTTAS,77,0 days 00:01:52.247000,9.0,3.0,,0 days 00:47:58.542000,0 days 00:00:35.041000,0 days 00:00:48.387000,0 days 00:00:28.819000,0 days 00:46:43.109000,0 days 00:47:31.496000,0 days 00:48:00.315000,204.0,238.0,,262.0,False,SOFT,3.0,True,Alfa Romeo,0 days 00:46:08.068000,2022-03-19 15:31:08.997,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:53:14.096000,V BOTTAS,77,,10.0,4.0,0 days 00:51:15.354000,,,0 days 00:00:49.754000,0 days 00:00:30.328000,,0 days 00:52:43.823000,0 days 00:53:14.230000,207.0,189.0,287.0,120.0,False,SOFT,1.0,True,Alfa Romeo,0 days 00:48:00.315000,2022-03-19 15:33:01.244,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:54:45.813000,V BOTTAS,77,0 days 00:01:31.717000,11.0,4.0,,,0 days 00:00:29.402000,0 days 00:00:39.454000,0 days 00:00:22.861000,0 days 00:53:43.498000,0 days 00:54:22.952000,0 days 00:54:45.813000,240.0,268.0,285.0,315.0,True,SOFT,2.0,True,Alfa Romeo,0 days 00:53:14.096000,2022-03-19 15:38:15.025,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 00:56:39.367000,V BOTTAS,77,0 days 00:01:53.554000,12.0,4.0,,0 days 00:56:37.558000,0 days 00:00:35.394000,0 days 00:00:46.311000,0 days 00:00:31.849000,0 days 00:55:21.207000,0 days 00:56:07.518000,0 days 00:56:39.367000,195.0,212.0,,239.0,False,SOFT,3.0,True,Alfa Romeo,0 days 00:54:45.813000,2022-03-19 15:39:46.742,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 01:13:10.487000,V BOTTAS,77,,13.0,5.0,0 days 01:11:24.579000,,,0 days 00:00:45.987000,0 days 00:00:24.815000,,0 days 01:12:45.751000,0 days 01:13:10.517000,211.0,240.0,286.0,154.0,False,SOFT,1.0,True,Alfa Romeo,0 days 00:56:39.367000,2022-03-19 15:41:40.296,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 01:14:42.047000,V BOTTAS,77,0 days 00:01:31.560000,14.0,5.0,,,0 days 00:00:29.203000,0 days 00:00:39.296000,0 days 00:00:23.061000,0 days 01:13:39.690000,0 days 01:14:18.986000,0 days 01:14:42.047000,239.0,269.0,286.0,314.0,True,SOFT,2.0,True,Alfa Romeo,0 days 01:13:10.487000,2022-03-19 15:58:11.416,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 01:16:39.495000,V BOTTAS,77,,15.0,5.0,,0 days 01:16:39.495000,0 days 00:00:35.814000,0 days 00:00:49.151000,,0 days 01:15:17.916000,0 days 01:16:07.069000,,200.0,198.0,,200.0,False,SOFT,3.0,True,Alfa Romeo,0 days 01:14:42.047000,2022-03-19 15:59:42.976,12,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:22:14.014000,K MAGNUSSEN,20,,1.0,1.0,0 days 00:20:23.492000,,,0 days 00:00:48.278000,0 days 00:00:25.154000,,0 days 00:21:48.896000,0 days 00:22:14.014000,201.0,214.0,287.0,164.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:20:23.492000,2022-03-19 15:05:24.421,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:23:46.300000,K MAGNUSSEN,20,0 days 00:01:32.286000,2.0,1.0,,,0 days 00:00:29.498000,0 days 00:00:39.729000,0 days 00:00:23.059000,0 days 00:22:43.512000,0 days 00:23:23.241000,0 days 00:23:46.300000,240.0,270.0,287.0,316.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:22:14.014000,2022-03-19 15:07:14.943,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 00:25:38.852000,K MAGNUSSEN,20,0 days 00:01:52.552000,3.0,1.0,,0 days 00:25:36.527000,0 days 00:00:34.920000,0 days 00:00:47.660000,0 days 00:00:29.972000,0 days 00:24:21.220000,0 days 00:25:08.880000,0 days 00:25:38.852000,217.0,216.0,,290.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:23:46.300000,2022-03-19 15:08:47.229,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:31:18.279000,K MAGNUSSEN,20,,4.0,2.0,0 days 00:29:33.691000,,,0 days 00:00:47.135000,0 days 00:00:24.255000,,0 days 00:30:54.038000,0 days 00:31:18.459000,183.0,216.0,288.0,185.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:25:38.852000,2022-03-19 15:10:39.781,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:32:50.234000,K MAGNUSSEN,20,0 days 00:01:31.955000,5.0,2.0,,,0 days 00:00:29.580000,0 days 00:00:39.379000,0 days 00:00:22.996000,0 days 00:31:47.859000,0 days 00:32:27.238000,0 days 00:32:50.234000,240.0,270.0,288.0,318.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:31:18.279000,2022-03-19 15:16:19.208,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 00:34:42.851000,K MAGNUSSEN,20,0 days 00:01:52.617000,6.0,2.0,,0 days 00:34:41.055000,0 days 00:00:34.628000,0 days 00:00:46.912000,0 days 00:00:31.077000,0 days 00:33:24.862000,0 days 00:34:11.774000,0 days 00:34:42.851000,217.0,206.0,,224.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:32:50.234000,2022-03-19 15:17:51.163,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:44:11.936000,K MAGNUSSEN,20,,7.0,3.0,0 days 00:42:21.552000,,,0 days 00:00:48.993000,0 days 00:00:27.226000,,0 days 00:43:44.759000,0 days 00:44:11.936000,204.0,177.0,287.0,168.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:34:42.851000,2022-03-19 15:19:43.780,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:45:43.397000,K MAGNUSSEN,20,0 days 00:01:31.461000,8.0,3.0,,,0 days 00:00:29.391000,0 days 00:00:39.191000,0 days 00:00:22.879000,0 days 00:44:41.327000,0 days 00:45:20.518000,0 days 00:45:43.397000,241.0,271.0,287.0,316.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:44:11.936000,2022-03-19 15:29:12.865,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 00:47:38.144000,K MAGNUSSEN,20,0 days 00:01:54.747000,9.0,3.0,,0 days 00:47:36.332000,0 days 00:00:33.724000,0 days 00:00:50.021000,0 days 00:00:31.002000,0 days 00:46:17.121000,0 days 00:47:07.142000,0 days 00:47:38.144000,169.0,214.0,,254.0,False,SOFT,3.0,True,Haas F1 Team,0 days 00:45:43.397000,2022-03-19 15:30:44.326,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 01:13:39.577000,K MAGNUSSEN,20,,10.0,4.0,0 days 01:11:43.952000,,,0 days 00:00:52.577000,0 days 00:00:27.895000,,0 days 01:13:11.774000,0 days 01:13:39.577000,202.0,184.0,288.0,166.0,False,SOFT,1.0,True,Haas F1 Team,0 days 00:47:38.144000,2022-03-19 15:32:39.073,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 01:15:11.385000,K MAGNUSSEN,20,0 days 00:01:31.808000,11.0,4.0,,,0 days 00:00:29.310000,0 days 00:00:39.456000,0 days 00:00:23.042000,0 days 01:14:08.887000,0 days 01:14:48.343000,0 days 01:15:11.385000,241.0,270.0,278.0,318.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:13:39.577000,2022-03-19 15:58:40.506,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 01:17:57.149000,K MAGNUSSEN,20,,12.0,4.0,,0 days 01:17:57.149000,0 days 00:00:29.310000,,,0 days 01:17:57.149000,,,,,,217.0,False,SOFT,3.0,True,Haas F1 Team,0 days 01:15:11.385000,2022-03-19 16:00:12.314,12,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:22:54.301000,F ALONSO,14,,1.0,1.0,0 days 00:20:59.585000,,,0 days 00:00:50.402000,0 days 00:00:31.930000,,0 days 00:22:22.406000,0 days 00:22:54.301000,213.0,229.0,289.0,179.0,False,SOFT,1.0,True,Alpine,0 days 00:20:59.585000,2022-03-19 15:06:00.514,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:24:26.647000,F ALONSO,14,0 days 00:01:32.346000,2.0,1.0,,,0 days 00:00:29.571000,0 days 00:00:39.609000,0 days 00:00:23.166000,0 days 00:23:23.872000,0 days 00:24:03.481000,0 days 00:24:26.647000,241.0,268.0,287.0,318.0,True,SOFT,2.0,True,Alpine,0 days 00:22:54.301000,2022-03-19 15:07:55.230,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 00:26:22.680000,F ALONSO,14,0 days 00:01:56.033000,3.0,1.0,,0 days 00:26:20.917000,0 days 00:00:35.579000,0 days 00:00:49.304000,0 days 00:00:31.150000,0 days 00:25:02.226000,0 days 00:25:51.530000,0 days 00:26:22.680000,195.0,197.0,,234.0,False,SOFT,3.0,True,Alpine,0 days 00:24:26.647000,2022-03-19 15:09:27.576,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:32:34.249000,F ALONSO,14,,4.0,2.0,0 days 00:30:34.262000,,,0 days 00:00:50.394000,0 days 00:00:35.159000,,0 days 00:31:59.111000,0 days 00:32:34.408000,183.0,195.0,287.0,195.0,False,SOFT,4.0,False,Alpine,0 days 00:26:22.680000,2022-03-19 15:11:23.609,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:34:16.846000,F ALONSO,14,0 days 00:01:42.597000,5.0,2.0,,0 days 00:34:15.030000,0 days 00:00:29.701000,0 days 00:00:42.194000,0 days 00:00:30.702000,0 days 00:33:03.950000,0 days 00:33:46.144000,0 days 00:34:16.846000,238.0,225.0,,317.0,False,SOFT,5.0,False,Alpine,0 days 00:32:34.249000,2022-03-19 15:17:35.178,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:45:21.482000,F ALONSO,14,,6.0,3.0,0 days 00:43:29.784000,,,0 days 00:00:49.051000,0 days 00:00:29.683000,,0 days 00:44:51.799000,0 days 00:45:21.504000,207.0,182.0,290.0,192.0,False,SOFT,1.0,True,Alpine,0 days 00:34:16.846000,2022-03-19 15:19:17.775,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:46:53.285000,F ALONSO,14,0 days 00:01:31.803000,7.0,3.0,,,0 days 00:00:29.301000,0 days 00:00:39.384000,0 days 00:00:23.118000,0 days 00:45:50.783000,0 days 00:46:30.167000,0 days 00:46:53.285000,241.0,268.0,287.0,321.0,True,SOFT,2.0,True,Alpine,0 days 00:45:21.482000,2022-03-19 15:30:22.411,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 00:48:50.582000,F ALONSO,14,0 days 00:01:57.297000,8.0,3.0,,0 days 00:48:47.967000,0 days 00:00:36.774000,0 days 00:00:48.788000,0 days 00:00:31.735000,0 days 00:47:30.059000,0 days 00:48:18.847000,0 days 00:48:50.582000,191.0,207.0,,194.0,False,SOFT,3.0,True,Alpine,0 days 00:46:53.285000,2022-03-19 15:31:54.214,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:53:52.349000,F ALONSO,14,,9.0,4.0,0 days 00:52:04.713000,,,0 days 00:00:47.968000,0 days 00:00:25.511000,,0 days 00:53:26.891000,0 days 00:53:52.562000,215.0,225.0,290.0,176.0,False,SOFT,1.0,True,Alpine,0 days 00:48:50.582000,2022-03-19 15:33:51.511,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:55:23.970000,F ALONSO,14,0 days 00:01:31.621000,10.0,4.0,,,0 days 00:00:29.306000,0 days 00:00:39.305000,0 days 00:00:23.010000,0 days 00:54:21.655000,0 days 00:55:00.960000,0 days 00:55:23.970000,241.0,268.0,286.0,318.0,True,SOFT,2.0,True,Alpine,0 days 00:53:52.349000,2022-03-19 15:38:53.278,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 00:57:22.890000,F ALONSO,14,0 days 00:01:58.920000,11.0,4.0,,0 days 00:57:21.102000,0 days 00:00:36.774000,0 days 00:00:49.658000,0 days 00:00:32.488000,0 days 00:56:00.744000,0 days 00:56:50.402000,0 days 00:57:22.890000,197.0,179.0,,188.0,False,SOFT,3.0,True,Alpine,0 days 00:55:23.970000,2022-03-19 15:40:24.899,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 01:13:30.178000,F ALONSO,14,,12.0,5.0,0 days 01:11:36.780000,,,0 days 00:00:53.533000,0 days 00:00:27.058000,,0 days 01:13:03.132000,0 days 01:13:30.178000,154.0,217.0,290.0,195.0,False,SOFT,1.0,True,Alpine,0 days 00:57:22.890000,2022-03-19 15:42:23.819,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 01:15:02.373000,F ALONSO,14,0 days 00:01:32.195000,13.0,5.0,,,0 days 00:00:29.470000,0 days 00:00:39.551000,0 days 00:00:23.174000,0 days 01:13:59.648000,0 days 01:14:39.199000,0 days 01:15:02.373000,239.0,268.0,287.0,320.0,True,SOFT,2.0,True,Alpine,0 days 01:13:30.178000,2022-03-19 15:58:31.107,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 01:17:06.980000,F ALONSO,14,,14.0,5.0,,0 days 01:17:06.980000,0 days 00:00:39.701000,0 days 00:00:51.731000,,0 days 01:15:42.067000,0 days 01:16:33.790000,,182.0,180.0,,150.0,False,SOFT,3.0,True,Alpine,0 days 01:15:02.373000,2022-03-19 16:00:03.302,12,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:25:16.328000,G RUSSELL,63,,1.0,1.0,0 days 00:23:19.954000,,,0 days 00:00:51.112000,0 days 00:00:29.026000,,0 days 00:24:47.351000,0 days 00:25:16.335000,227.0,228.0,283.0,189.0,False,SOFT,1.0,True,Mercedes,0 days 00:23:19.954000,2022-03-19 15:08:20.883,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:26:48.874000,G RUSSELL,63,0 days 00:01:32.546000,2.0,1.0,,,0 days 00:00:29.826000,0 days 00:00:39.625000,0 days 00:00:23.095000,0 days 00:25:46.154000,0 days 00:26:25.779000,0 days 00:26:48.874000,237.0,265.0,283.0,311.0,True,SOFT,2.0,True,Mercedes,0 days 00:25:16.328000,2022-03-19 15:10:17.257,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 00:28:56.178000,G RUSSELL,63,0 days 00:02:07.304000,3.0,1.0,,,0 days 00:00:38.794000,0 days 00:00:59.753000,0 days 00:00:28.757000,0 days 00:27:27.668000,0 days 00:28:27.421000,0 days 00:28:56.178000,145.0,158.0,282.0,278.0,False,SOFT,3.0,True,Mercedes,0 days 00:26:48.874000,2022-03-19 15:11:49.803,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 00:30:28.447000,G RUSSELL,63,0 days 00:01:32.269000,4.0,1.0,,,0 days 00:00:29.652000,0 days 00:00:39.530000,0 days 00:00:23.087000,0 days 00:29:25.830000,0 days 00:30:05.360000,0 days 00:30:28.447000,237.0,266.0,282.0,309.0,True,SOFT,4.0,True,Mercedes,0 days 00:28:56.178000,2022-03-19 15:13:57.107,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 00:32:31.836000,G RUSSELL,63,0 days 00:02:03.389000,5.0,1.0,,0 days 00:32:29.413000,0 days 00:00:40.444000,0 days 00:00:50.668000,0 days 00:00:32.277000,0 days 00:31:08.891000,0 days 00:31:59.559000,0 days 00:32:31.836000,180.0,183.0,,132.0,False,SOFT,5.0,True,Mercedes,0 days 00:30:28.447000,2022-03-19 15:15:29.376,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:45:10.787000,G RUSSELL,63,,6.0,2.0,0 days 00:43:25.264000,,,0 days 00:00:46.415000,0 days 00:00:26.269000,,0 days 00:44:44.597000,0 days 00:45:10.787000,225.0,217.0,285.0,198.0,False,SOFT,1.0,True,Mercedes,0 days 00:32:31.836000,2022-03-19 15:17:32.765,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:46:42.393000,G RUSSELL,63,0 days 00:01:31.606000,7.0,2.0,,,0 days 00:00:29.453000,0 days 00:00:39.293000,0 days 00:00:22.860000,0 days 00:45:40.240000,0 days 00:46:19.533000,0 days 00:46:42.393000,238.0,266.0,286.0,314.0,True,SOFT,2.0,True,Mercedes,0 days 00:45:10.787000,2022-03-19 15:30:11.716,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 00:48:35.744000,G RUSSELL,63,0 days 00:01:53.351000,8.0,2.0,,0 days 00:48:33.982000,0 days 00:00:35.191000,0 days 00:00:49.078000,0 days 00:00:29.082000,0 days 00:47:17.584000,0 days 00:48:06.662000,0 days 00:48:35.744000,176.0,209.0,,266.0,False,SOFT,3.0,True,Mercedes,0 days 00:46:42.393000,2022-03-19 15:31:43.322,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:53:58.275000,G RUSSELL,63,,9.0,3.0,0 days 00:52:12.971000,,,0 days 00:00:46.138000,0 days 00:00:27.845000,,0 days 00:53:30.446000,0 days 00:53:58.466000,224.0,235.0,285.0,209.0,False,SOFT,1.0,True,Mercedes,0 days 00:48:35.744000,2022-03-19 15:33:36.673,1,,False,,False,False,2022,Bahrain Grand Prix
0 days 00:55:29.527000,G RUSSELL,63,0 days 00:01:31.252000,10.0,3.0,,,0 days 00:00:29.197000,0 days 00:00:39.104000,0 days 00:00:22.951000,0 days 00:54:27.472000,0 days 00:55:06.576000,0 days 00:55:29.527000,239.0,265.0,284.0,313.0,True,SOFT,2.0,True,Mercedes,0 days 00:53:58.275000,2022-03-19 15:38:59.204,1,,False,,False,True,2022,Bahrain Grand Prix
0 days 00:57:27.632000,G RUSSELL,63,0 days 00:01:58.105000,11.0,3.0,,0 days 00:57:25.568000,0 days 00:00:35.217000,0 days 00:00:48.674000,0 days 00:00:34.214000,0 days 00:56:04.744000,0 days 00:56:53.418000,0 days 00:57:27.632000,202.0,187.0,,270.0,False,SOFT,3.0,True,Mercedes,0 days 00:55:29.527000,2022-03-19 15:40:30.456,1,,False,,False,False,2022,Bahrain Grand Prix
