Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Year,EventName
0 days 00:31:55.558000,P GASLY,10,0 days 00:01:40.823000,9.0,2.0,,,0 days 00:00:36.784000,0 days 00:00:20.051000,0 days 00:00:43.988000,0 days 00:30:51.519000,0 days 00:31:11.570000,0 days 00:31:55.558000,237.0,317.0,306.0,201.0,False,SOFT,5.0,True,Alpine,0 days 00:30:14.735000,2024-03-23 05:15:16.123,1,,False,,False,True,2024,Australian Grand Prix
0 days 00:33:13.646000,P GASLY,10,0 days 00:01:18.088000,10.0,2.0,,,0 days 00:00:27.069000,0 days 00:00:17.612000,0 days 00:00:33.407000,0 days 00:32:22.627000,0 days 00:32:40.239000,0 days 00:33:13.646000,286.0,320.0,301.0,323.0,False,SOFT,6.0,True,Alpine,0 days 00:31:55.558000,2024-03-23 05:16:56.946,1,,False,,False,True,2024,Australian Grand Prix
0 days 00:34:54.134000,P GASLY,10,,11.0,2.0,,0 days 00:34:54.134000,0 days 00:00:36.834000,0 days 00:00:20.706000,,0 days 00:33:50.563000,0 days 00:34:11.281000,,248.0,271.0,,256.0,False,SOFT,7.0,True,Alpine,0 days 00:33:13.646000,2024-03-23 05:18:15.034,1,,False,,False,False,2024,Australian Grand Prix
0 days 00:22:28.814000,D RICCIARDO,3,0 days 00:01:55.676000,1.0,1.0,0 days 00:20:37.590000,,0 days 00:00:50.429000,0 days 00:00:19.739000,0 days 00:00:45.508000,0 days 00:21:24.279000,0 days 00:21:43.307000,0 days 00:22:29.044000,263.0,289.0,301.0,84.0,False,SOFT,1.0,True,RB,0 days 00:20:37.590000,2024-03-23 05:05:38.978,1,,False,,False,False,2024,Australian Grand Prix
0 days 00:23:46.899000,D RICCIARDO,3,0 days 00:01:18.085000,2.0,1.0,,,0 days 00:00:27.054000,0 days 00:00:17.751000,0 days 00:00:33.280000,0 days 00:22:55.868000,0 days 00:23:13.619000,0 days 00:23:46.899000,285.0,316.0,304.0,320.0,True,SOFT,2.0,True,RB,0 days 00:22:28.814000,2024-03-23 05:07:30.202,1,,False,,False,True,2024,Australian Grand Prix
0 days 00:29:36.968000,D RICCIARDO,3,,3.0,1.0,,0 days 00:25:20.141000,0 days 00:00:32.563000,0 days 00:00:20.112000,,0 days 00:24:19.434000,0 days 00:24:39.551000,,231.0,278.0,,262.0,False,SOFT,3.0,True,RB,0 days 00:23:46.899000,2024-03-23 05:08:48.287,1,,False,,False,False,2024,Australian Grand Prix
0 days 00:31:22.793000,D RICCIARDO,3,0 days 00:01:45.825000,4.0,2.0,0 days 00:29:40.226000,,0 days 00:00:47.967000,0 days 00:00:19.254000,0 days 00:00:38.604000,0 days 00:30:24.935000,0 days 00:30:44.189000,0 days 00:31:22.793000,266.0,291.0,305.0,82.0,False,SOFT,1.0,True,RB,0 days 00:29:36.968000,2024-03-23 05:14:38.356,1,,False,,False,False,2024,Australian Grand Prix
0 days 00:32:40.259000,D RICCIARDO,3,0 days 00:01:17.466000,5.0,2.0,,,0 days 00:00:26.734000,0 days 00:00:17.659000,0 days 00:00:33.073000,0 days 00:31:49.527000,0 days 00:32:07.186000,0 days 00:32:40.259000,284.0,316.0,303.0,321.0,False,SOFT,2.0,True,RB,0 days 00:31:22.793000,2024-03-23 05:16:24.181,1,,True,TRACK LIMITS AT TURN 5 LAP 6 ,False,True,2024,Australian Grand Prix
0 days 00:34:18.474000,D RICCIARDO,3,,6.0,2.0,,0 days 00:34:18.474000,0 days 00:00:34.758000,0 days 00:00:20.121000,,0 days 00:33:15.068000,0 days 00:33:35.133000,,239.0,259.0,,261.0,False,SOFT,3.0,True,RB,0 days 00:32:40.259000,2024-03-23 05:17:41.647,1,,False,,False,False,2024,Australian Grand Prix
0 days 00:17:46.409000,G ZHOU,24,0 days 00:01:34.831000,1.0,1.0,0 days 00:16:13.892000,,0 days 00:00:37.587000,0 days 00:00:19.294000,0 days 00:00:37.950000,0 days 00:16:49.444000,0 days 00:17:08.464000,0 days 00:17:46.476000,253.0,290.0,304.0,189.0,False,SOFT,1.0,True,Kick Sauber,0 days 00:16:13.892000,2024-03-23 05:01:15.280,1,,False,,False,False,2024,Australian Grand Prix
0 days 00:19:05.075000,G ZHOU,24,0 days 00:01:18.666000,2.0,1.0,,,0 days 00:00:27.319000,0 days 00:00:18.011000,0 days 00:00:33.336000,0 days 00:18:13.728000,0 days 00:18:31.739000,0 days 00:19:05.075000,283.0,313.0,304.0,319.0,True,SOFT,2.0,True,Kick Sauber,0 days 00:17:46.409000,2024-03-23 05:02:47.797,1,,False,,False,True,2024,Australian Grand Prix
0 days 00:21:08.357000,G ZHOU,24,0 days 00:02:03.282000,3.0,1.0,,,0 days 00:00:40.795000,0 days 00:00:29.511000,0 days 00:00:52.976000,0 days 00:19:45.870000,0 days 00:20:15.381000,0 days 00:21:08.357000,200.0,90.0,266.0,256.0,False,SOFT,3.0,True,Kick Sauber,0 days 00:19:05.075000,2024-03-23 05:04:06.463,1,,False,,False,True,2024,Australian Grand Prix
0 days 00:22:51.187000,G ZHOU,24,0 days 00:01:42.830000,4.0,1.0,,,0 days 00:00:33.459000,0 days 00:00:21.831000,0 days 00:00:47.540000,0 days 00:21:41.816000,0 days 00:22:03.647000,0 days 00:22:51.187000,239.0,267.0,304.0,260.0,False,SOFT,4.0,True,Kick Sauber,0 days 00:21:08.357000,2024-03-23 05:06:09.745,1,,False,,False,True,2024,Australian Grand Prix
0 days 00:24:09.375000,G ZHOU,24,0 days 00:01:18.188000,5.0,1.0,,,0 days 00:00:26.991000,0 days 00:00:17.944000,0 days 00:00:33.253000,0 days 00:23:18.178000,0 days 00:23:36.122000,0 days 00:24:09.375000,285.0,313.0,306.0,322.0,True,SOFT,5.0,True,Kick Sauber,0 days 00:22:51.187000,2024-03-23 05:07:52.575,1,,False,,False,True,2024,Australian Grand Prix
0 days 00:29:48.193000,G ZHOU,24,,6.0,1.0,,0 days 00:25:47.213000,0 days 00:00:34.337000,0 days 00:00:24.738000,,0 days 00:24:43.873000,0 days 00:25:08.503000,,242.0,252.0,,242.0,False,SOFT,6.0,True,Kick Sauber,0 days 00:24:09.375000,2024-03-23 05:09:10.763,1,,False,,False,False,2024,Australian Grand Prix
0 days 00:31:42.067000,G ZHOU,24,0 days 00:01:53.874000,7.0,2.0,0 days 00:29:58.954000,,0 days 00:00:50.888000,0 days 00:00:18.747000,0 days 00:00:44.239000,0 days 00:30:39.081000,0 days 00:30:57.828000,0 days 00:31:42.067000,259.0,298.0,306.0,133.0,False,SOFT,1.0,True,Kick Sauber,0 days 00:29:48.193000,2024-03-23 05:14:49.581,1,,False,,False,False,2024,Australian Grand Prix
0 days 00:33:00.502000,G ZHOU,24,0 days 00:01:18.435000,8.0,2.0,,,0 days 00:00:26.788000,0 days 00:00:17.706000,0 days 00:00:33.941000,0 days 00:32:08.855000,0 days 00:32:26.561000,0 days 00:33:00.502000,286.0,319.0,305.0,322.0,False,SOFT,2.0,True,Kick Sauber,0 days 00:31:42.067000,2024-03-23 05:16:43.455,1,,False,,False,True,2024,Australian Grand Prix
0 days 00:34:46.396000,G ZHOU,24,,9.0,2.0,,0 days 00:34:46.396000,0 days 00:00:36.181000,0 days 00:00:24.106000,,0 days 00:33:36.671000,0 days 00:34:00.771000,,242.0,206.0,,232.0,False,SOFT,3.0,True,Kick Sauber,0 days 00:33:00.502000,2024-03-23 05:18:01.890,1,,False,,False,False,2024,Australian Grand Prix
0 days 00:18:21.338000,M VERSTAPPEN,1,,1.0,1.0,0 days 00:16:20.823000,,,0 days 00:00:52.689000,0 days 00:00:20.505000,,0 days 00:18:00.833000,0 days 00:18:21.418000,265.0,230.0,268.0,229.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:16:20.823000,2024-04-06 06:04:13.394,1,,False,,False,False,2024,Japanese Grand Prix
0 days 00:19:50.204000,M VERSTAPPEN,1,0 days 00:01:28.866000,2.0,1.0,,,0 days 00:00:31.091000,0 days 00:00:40.100000,0 days 00:00:17.675000,0 days 00:18:52.429000,0 days 00:19:32.529000,0 days 00:19:50.204000,286.0,299.0,266.0,297.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:18:21.338000,2024-04-06 06:06:13.909,1,,False,,False,True,2024,Japanese Grand Prix
0 days 00:21:51.889000,M VERSTAPPEN,1,0 days 00:02:01.685000,3.0,1.0,,0 days 00:21:50.714000,0 days 00:00:49.767000,0 days 00:00:49.058000,0 days 00:00:22.860000,0 days 00:20:39.971000,0 days 00:21:29.029000,0 days 00:21:51.889000,252.0,277.0,,244.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:19:50.204000,2024-04-06 06:07:42.775,1,,False,,False,False,2024,Japanese Grand Prix
0 days 00:39:25.998000,M VERSTAPPEN,1,,4.0,2.0,0 days 00:37:28.837000,,,0 days 00:00:49.062000,0 days 00:00:20.650000,,0 days 00:39:05.693000,0 days 00:39:25.998000,242.0,269.0,268.0,246.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:21:51.889000,2024-04-06 06:09:44.460,1,,False,,False,False,2024,Japanese Grand Prix
0 days 00:40:54.738000,M VERSTAPPEN,1,0 days 00:01:28.740000,5.0,2.0,,,0 days 00:00:31.063000,0 days 00:00:40.056000,0 days 00:00:17.621000,0 days 00:39:57.061000,0 days 00:40:37.117000,0 days 00:40:54.738000,286.0,298.0,265.0,296.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:39:25.998000,2024-04-06 06:27:18.569,1,,False,,False,True,2024,Japanese Grand Prix
0 days 00:42:49.675000,M VERSTAPPEN,1,0 days 00:01:54.937000,6.0,2.0,,0 days 00:42:48.344000,0 days 00:00:40.368000,0 days 00:00:50.878000,0 days 00:00:23.691000,0 days 00:41:35.106000,0 days 00:42:25.984000,0 days 00:42:49.675000,256.0,248.0,,238.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:40:54.738000,2024-04-06 06:28:47.309,1,,False,,False,False,2024,Japanese Grand Prix
0 days 01:02:27.302000,M VERSTAPPEN,1,,7.0,3.0,0 days 01:00:24.965000,,,0 days 00:00:51.604000,0 days 00:00:19.582000,,0 days 01:02:07.725000,0 days 01:02:27.302000,225.0,233.0,267.0,241.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:42:49.675000,2024-04-06 06:30:42.246,1,,False,,False,False,2024,Japanese Grand Prix
0 days 01:03:55.542000,M VERSTAPPEN,1,0 days 00:01:28.240000,8.0,3.0,,,0 days 00:00:30.869000,0 days 00:00:39.868000,0 days 00:00:17.503000,0 days 01:02:58.171000,0 days 01:03:38.039000,0 days 01:03:55.542000,285.0,298.0,265.0,296.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:02:27.302000,2024-04-06 06:50:19.873,1,,False,,False,True,2024,Japanese Grand Prix
0 days 01:05:46.022000,M VERSTAPPEN,1,0 days 00:01:50.480000,9.0,3.0,,0 days 01:05:45.041000,0 days 00:00:37.827000,0 days 00:00:48.566000,0 days 00:00:24.087000,0 days 01:04:33.369000,0 days 01:05:21.935000,0 days 01:05:46.022000,254.0,259.0,,225.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:03:55.542000,2024-04-06 06:51:48.113,1,,False,,False,False,2024,Japanese Grand Prix
0 days 01:10:22.155000,M VERSTAPPEN,1,,10.0,4.0,0 days 01:08:22.985000,,,0 days 00:00:50.779000,0 days 00:00:19.667000,,0 days 01:10:02.583000,0 days 01:10:22.350000,209.0,251.0,268.0,236.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:05:46.022000,2024-04-06 06:53:38.593,1,,False,,False,False,2024,Japanese Grand Prix
0 days 01:11:50.352000,M VERSTAPPEN,1,0 days 00:01:28.197000,11.0,4.0,,,0 days 00:00:30.777000,0 days 00:00:39.850000,0 days 00:00:17.570000,0 days 01:10:52.932000,0 days 01:11:32.782000,0 days 01:11:50.352000,285.0,297.0,264.0,295.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:10:22.155000,2024-04-06 06:58:14.726,1,,False,,False,True,2024,Japanese Grand Prix
0 days 01:13:49.962000,M VERSTAPPEN,1,0 days 00:01:59.610000,12.0,4.0,,0 days 01:13:48.428000,0 days 00:00:41.032000,0 days 00:00:51.541000,0 days 00:00:27.037000,0 days 01:12:31.384000,0 days 01:13:22.925000,0 days 01:13:49.962000,220.0,242.0,,184.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:11:50.352000,2024-04-06 06:59:42.923,1,,False,,False,False,2024,Japanese Grand Prix
0 days 00:18:07.136000,S PEREZ,11,,1.0,1.0,0 days 00:16:14.712000,,,0 days 00:00:50.252000,0 days 00:00:22.797000,,0 days 00:17:44.388000,0 days 00:18:07.240000,268.0,261.0,267.0,219.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:16:14.712000,2024-04-06 06:04:07.283,1,,False,,False,False,2024,Japanese Grand Prix
0 days 00:19:36.439000,S PEREZ,11,0 days 00:01:29.303000,2.0,1.0,,,0 days 00:00:31.255000,0 days 00:00:40.218000,0 days 00:00:17.830000,0 days 00:18:38.391000,0 days 00:19:18.609000,0 days 00:19:36.439000,286.0,299.0,267.0,297.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:18:07.136000,2024-04-06 06:05:59.707,1,,False,,False,True,2024,Japanese Grand Prix
0 days 00:21:42.964000,S PEREZ,11,0 days 00:02:06.525000,3.0,1.0,,0 days 00:21:41.185000,0 days 00:00:47.738000,0 days 00:00:51.993000,0 days 00:00:26.794000,0 days 00:20:24.177000,0 days 00:21:16.170000,0 days 00:21:42.964000,246.0,259.0,,231.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:19:36.439000,2024-04-06 06:07:29.010,1,,False,,False,False,2024,Japanese Grand Prix
0 days 00:39:11.401000,S PEREZ,11,,4.0,2.0,0 days 00:37:17.412000,,,0 days 00:00:50.506000,0 days 00:00:21.717000,,0 days 00:38:49.725000,0 days 00:39:11.413000,235.0,216.0,266.0,213.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:21:42.964000,2024-04-06 06:09:35.535,1,,False,,False,False,2024,Japanese Grand Prix
0 days 00:40:40.153000,S PEREZ,11,0 days 00:01:28.752000,5.0,2.0,,,0 days 00:00:31.047000,0 days 00:00:40.008000,0 days 00:00:17.697000,0 days 00:39:42.448000,0 days 00:40:22.456000,0 days 00:40:40.153000,286.0,298.0,266.0,298.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:39:11.401000,2024-04-06 06:27:03.972,1,,False,,False,True,2024,Japanese Grand Prix
0 days 00:42:43.640000,S PEREZ,11,0 days 00:02:03.487000,6.0,2.0,,0 days 00:42:40.874000,0 days 00:00:42.005000,0 days 00:00:52.431000,0 days 00:00:29.051000,0 days 00:41:22.158000,0 days 00:42:14.589000,0 days 00:42:43.640000,245.0,264.0,,236.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:40:40.153000,2024-04-06 06:28:32.724,1,,False,,False,False,2024,Japanese Grand Prix
0 days 01:02:34.899000,S PEREZ,11,,7.0,3.0,0 days 01:00:32.951000,,,0 days 00:00:52.927000,0 days 00:00:20.550000,,0 days 01:02:14.413000,0 days 01:02:35.049000,242.0,264.0,267.0,235.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:42:43.640000,2024-04-06 06:30:36.211,1,,False,,False,False,2024,Japanese Grand Prix
0 days 01:04:03.504000,S PEREZ,11,0 days 00:01:28.605000,8.0,3.0,,,0 days 00:00:30.897000,0 days 00:00:39.933000,0 days 00:00:17.775000,0 days 01:03:05.796000,0 days 01:03:45.729000,0 days 01:04:03.504000,286.0,299.0,266.0,296.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:02:34.899000,2024-04-06 06:50:27.470,1,,False,,False,True,2024,Japanese Grand Prix
0 days 01:05:57.734000,S PEREZ,11,0 days 00:01:54.230000,9.0,3.0,,0 days 01:05:56.352000,0 days 00:00:40.562000,0 days 00:00:50.312000,0 days 00:00:23.356000,0 days 01:04:44.066000,0 days 01:05:34.378000,0 days 01:05:57.734000,232.0,262.0,,254.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:04:03.504000,2024-04-06 06:51:56.075,1,,False,,False,False,2024,Japanese Grand Prix
0 days 01:10:10.553000,S PEREZ,11,,10.0,4.0,0 days 01:08:12.140000,,,0 days 00:00:54.979000,0 days 00:00:20.202000,,0 days 01:09:50.362000,0 days 01:10:10.805000,222.0,261.0,267.0,242.0,False,SOFT,1.0,True,Red Bull Racing,0 days 01:05:57.734000,2024-04-06 06:53:50.305,1,,False,,False,False,2024,Japanese Grand Prix
0 days 01:11:38.816000,S PEREZ,11,0 days 00:01:28.263000,11.0,4.0,,,0 days 00:00:30.846000,0 days 00:00:39.763000,0 days 00:00:17.654000,0 days 01:10:41.399000,0 days 01:11:21.162000,0 days 01:11:38.816000,286.0,300.0,263.0,297.0,True,SOFT,2.0,True,Red Bull Racing,0 days 01:10:10.553000,2024-04-06 06:58:03.124,1,,False,,False,True,2024,Japanese Grand Prix
0 days 01:13:44.441000,S PEREZ,11,0 days 00:02:05.625000,12.0,4.0,,0 days 01:13:41.740000,0 days 00:00:43.005000,0 days 00:00:54.195000,0 days 00:00:28.425000,0 days 01:12:21.821000,0 days 01:13:16.016000,0 days 01:13:44.441000,215.0,242.0,,244.0,False,SOFT,3.0,True,Red Bull Racing,0 days 01:11:38.816000,2024-04-06 06:59:31.387,1,,False,,False,False,2024,Japanese Grand Prix
0 days 00:20:51.273000,L NORRIS,4,,1.0,1.0,0 days 00:18:41.306000,,,0 days 00:00:51.544000,0 days 00:00:27.395000,,0 days 00:20:23.968000,0 days 00:20:51.273000,263.0,277.0,266.0,192.0,False,SOFT,1.0,True,McLaren,0 days 00:18:41.306000,2024-04-06 06:06:33.877,1,,False,,False,False,2024,Japanese Grand Prix
0 days 00:22:20.809000,L NORRIS,4,0 days 00:01:29.536000,2.0,1.0,,,0 days 00:00:31.234000,0 days 00:00:40.517000,0 days 00:00:17.785000,0 days 00:21:22.507000,0 days 00:22:03.024000,0 days 00:22:20.809000,283.0,298.0,262.0,295.0,True,SOFT,2.0,True,McLaren,0 days 00:20:51.273000,2024-04-06 06:08:43.844,1,,False,,False,True,2024,Japanese Grand Prix
0 days 00:24:15.315000,L NORRIS,4,0 days 00:01:54.506000,3.0,1.0,,0 days 00:24:14.013000,0 days 00:00:40.815000,0 days 00:00:49.145000,0 days 00:00:24.546000,0 days 00:23:01.624000,0 days 00:23:50.769000,0 days 00:24:15.315000,234.0,266.0,,224.0,False,SOFT,3.0,True,McLaren,0 days 00:22:20.809000,2024-04-06 06:10:13.380,1,,False,,False,False,2024,Japanese Grand Prix
0 days 00:29:57.724000,L NORRIS,4,,4.0,2.0,0 days 00:28:03.205000,0 days 00:29:56.421000,,0 days 00:00:50.933000,0 days 00:00:23.902000,,0 days 00:29:33.822000,0 days 00:29:57.826000,227.0,239.0,,246.0,False,SOFT,4.0,False,McLaren,0 days 00:24:15.315000,2024-04-06 06:12:07.886,1,,False,,False,False,2024,Japanese Grand Prix
0 days 00:41:32.526000,L NORRIS,4,,5.0,3.0,0 days 00:39:22.077000,,,0 days 00:00:53.582000,0 days 00:00:22.146000,,0 days 00:41:10.475000,0 days 00:41:32.526000,227.0,266.0,266.0,210.0,False,SOFT,1.0,True,McLaren,0 days 00:29:57.724000,2024-04-06 06:17:50.295,1,,False,,False,False,2024,Japanese Grand Prix
0 days 00:43:01.466000,L NORRIS,4,0 days 00:01:28.940000,6.0,3.0,,,0 days 00:00:30.996000,0 days 00:00:40.230000,0 days 00:00:17.714000,0 days 00:42:03.522000,0 days 00:42:43.752000,0 days 00:43:01.466000,285.0,300.0,259.0,295.0,True,SOFT,2.0,True,McLaren,0 days 00:41:32.526000,2024-04-06 06:29:25.097,1,,False,,False,True,2024,Japanese Grand Prix
0 days 00:44:57.104000,L NORRIS,4,0 days 00:01:55.638000,7.0,3.0,,0 days 00:44:54.946000,0 days 00:00:41.458000,0 days 00:00:48.578000,0 days 00:00:25.602000,0 days 00:43:42.924000,0 days 00:44:31.502000,0 days 00:44:57.104000,221.0,279.0,,229.0,False,SOFT,3.0,True,McLaren,0 days 00:43:01.466000,2024-04-06 06:30:54.037,1,,False,,False,False,2024,Japanese Grand Prix
0 days 01:03:17.485000,L NORRIS,4,,8.0,4.0,0 days 01:01:21.084000,,,0 days 00:00:49.450000,0 days 00:00:25.519000,,0 days 01:02:52.045000,0 days 01:03:17.485000,239.0,276.0,266.0,236.0,False,SOFT,1.0,True,McLaren,0 days 00:44:57.104000,2024-04-06 06:32:49.675,1,,False,,False,False,2024,Japanese Grand Prix
0 days 01:04:45.974000,L NORRIS,4,0 days 00:01:28.489000,9.0,4.0,,,0 days 00:00:30.800000,0 days 00:00:40.039000,0 days 00:00:17.650000,0 days 01:03:48.285000,0 days 01:04:28.324000,0 days 01:04:45.974000,284.0,298.0,263.0,294.0,True,SOFT,2.0,True,McLaren,0 days 01:03:17.485000,2024-04-06 06:51:10.056,1,,False,,False,True,2024,Japanese Grand Prix
0 days 01:06:38.599000,L NORRIS,4,0 days 00:01:52.625000,10.0,4.0,,0 days 01:06:37.202000,0 days 00:00:40.047000,0 days 00:00:48.046000,0 days 00:00:24.532000,0 days 01:05:26.021000,0 days 01:06:14.067000,0 days 01:06:38.599000,238.0,269.0,,233.0,False,SOFT,3.0,True,McLaren,0 days 01:04:45.974000,2024-04-06 06:52:38.545,1,,False,,False,False,2024,Japanese Grand Prix
0 days 01:11:04.412000,L NORRIS,4,,11.0,5.0,0 days 01:09:01.169000,,,0 days 00:00:51.041000,0 days 00:00:21.752000,,0 days 01:10:42.698000,0 days 01:11:04.622000,237.0,275.0,267.0,266.0,False,SOFT,1.0,True,McLaren,0 days 01:06:38.599000,2024-04-06 06:54:31.170,1,,False,,False,False,2024,Japanese Grand Prix
0 days 01:12:32.997000,L NORRIS,4,0 days 00:01:28.585000,12.0,5.0,,,0 days 00:00:30.901000,0 days 00:00:40.050000,0 days 00:00:17.634000,0 days 01:11:35.313000,0 days 01:12:15.363000,0 days 01:12:32.997000,285.0,299.0,262.0,295.0,False,SOFT,2.0,True,McLaren,0 days 01:11:04.412000,2024-04-06 06:58:56.983,1,,False,,False,True,2024,Japanese Grand Prix
0 days 01:14:37.644000,L NORRIS,4,0 days 00:02:04.647000,13.0,5.0,,0 days 01:14:35.363000,0 days 00:00:43.873000,0 days 00:00:49.047000,0 days 00:00:31.727000,0 days 01:13:16.870000,0 days 01:14:05.917000,0 days 01:14:37.644000,229.0,241.0,,203.0,False,SOFT,3.0,True,McLaren,0 days 01:12:32.997000,2024-04-06 07:00:25.568,1,,False,,False,False,2024,Japanese Grand Prix
0 days 00:18:40.049000,C SAINZ,55,,1.0,1.0,0 days 00:16:36.109000,,,0 days 00:00:51.926000,0 days 00:00:25.380000,,0 days 00:18:15.130000,0 days 00:18:40.049000,254.0,269.0,266.0,250.0,False,SOFT,1.0,True,Ferrari,0 days 00:16:36.109000,2024-04-06 06:04:28.680,1,,False,,False,False,2024,Japanese Grand Prix
0 days 00:20:09.562000,C SAINZ,55,0 days 00:01:29.513000,2.0,1.0,,,0 days 00:00:31.369000,0 days 00:00:40.292000,0 days 00:00:17.852000,0 days 00:19:11.418000,0 days 00:19:51.710000,0 days 00:20:09.562000,285.0,298.0,264.0,295.0,True,SOFT,2.0,True,Ferrari,0 days 00:18:40.049000,2024-04-06 06:06:32.620,1,,False,,False,True,2024,Japanese Grand Prix
0 days 00:22:10.800000,C SAINZ,55,0 days 00:02:01.238000,3.0,1.0,,0 days 00:22:09.554000,0 days 00:00:44.396000,0 days 00:00:50.646000,0 days 00:00:26.196000,0 days 00:20:53.958000,0 days 00:21:44.604000,0 days 00:22:10.800000,235.0,253.0,,232.0,False,SOFT,3.0,True,Ferrari,0 days 00:20:09.562000,2024-04-06 06:08:02.133,1,,False,,False,False,2024,Japanese Grand Prix
0 days 00:42:35.526000,C SAINZ,55,,4.0,2.0,0 days 00:40:12.025000,,,0 days 00:00:47.022000,0 days 00:00:32.116000,,0 days 00:42:03.436000,0 days 00:42:35.541000,259.0,267.0,267.0,249.0,False,SOFT,1.0,True,Ferrari,0 days 00:22:10.800000,2024-04-06 06:10:03.371,1,,False,,False,False,2024,Japanese Grand Prix
0 days 00:44:04.625000,C SAINZ,55,0 days 00:01:29.099000,5.0,2.0,,,0 days 00:00:31.203000,0 days 00:00:40.174000,0 days 00:00:17.722000,0 days 00:43:06.729000,0 days 00:43:46.903000,0 days 00:44:04.625000,286.0,298.0,264.0,295.0,True,SOFT,2.0,True,Ferrari,0 days 00:42:35.526000,2024-04-06 06:30:28.097,1,,False,,False,True,2024,Japanese Grand Prix
0 days 00:45:59.251000,C SAINZ,55,0 days 00:01:54.626000,6.0,2.0,,0 days 00:45:56.780000,0 days 00:00:41.748000,0 days 00:00:47.664000,0 days 00:00:25.214000,0 days 00:44:46.373000,0 days 00:45:34.037000,0 days 00:45:59.251000,243.0,263.0,,252.0,False,SOFT,3.0,True,Ferrari,0 days 00:44:04.625000,2024-04-06 06:31:57.196,1,,False,,False,False,2024,Japanese Grand Prix
0 days 01:03:00.491000,C SAINZ,55,,7.0,3.0,0 days 01:00:49.112000,,,0 days 00:00:54.583000,0 days 00:00:23.670000,,0 days 01:02:36.821000,0 days 01:03:00.517000,257.0,264.0,267.0,263.0,False,SOFT,1.0,True,Ferrari,0 days 00:45:59.251000,2024-04-06 06:33:51.822,1,,False,,False,False,2024,Japanese Grand Prix
0 days 01:04:29.173000,C SAINZ,55,0 days 00:01:28.682000,8.0,3.0,,,0 days 00:00:30.968000,0 days 00:00:39.989000,0 days 00:00:17.725000,0 days 01:03:31.459000,0 days 01:04:11.448000,0 days 01:04:29.173000,286.0,296.0,264.0,294.0,True,SOFT,2.0,True,Ferrari,0 days 01:03:00.491000,2024-04-06 06:50:53.062,1,,False,,False,True,2024,Japanese Grand Prix
